FF_TX,FF_TY,FF_TZ,FF_Rquat0,FF_Rquat1,FF_Rquat2,FF_Rquat3,Hip_Z_R,Hip_X_R,Hip_Y_R,Knee_Z_R,Ankle_Z_R,Ankle_X_R,Hip_Z_L,Hip_X_L,Hip_Y_L,Knee_Z_L,Ankle_Z_L,Ankle_X_L
0.3538138419896826,1.0184724840229475,0.08262255544127856,0.04097245948911973,-0.9979599880118124,-0.018563160187477654,0.04530493758676999,0.1655810706270616,-0.12238523893636219,-0.10034420656759131,-0.1561950289474102,-0.0323501622020105,0.05237241016685311,0.24278862726270156,0.16526430656279817,-0.09980244658379636,-0.2536984484130159,0.0015833295636212045,-0.18021563962435933
0.3539118644780313,1.0184089343522023,0.08242317051690534,0.04151353051116276,-0.9979554436606851,-0.019031984365090248,0.044714011491150875,0.16792262722441384,-0.12134296944944513,-0.10141598158611403,-0.15765310621222178,-0.03246458585083796,0.057330588899946563,0.24515472561267337,0.16682027025582427,-0.10107060947895323,-0.2564560982660243,0.0011987364895228736,-0.19894685045478802
0.3539011300124801,1.0183661338073053,0.08229831925866941,0.042132084489432786,-0.9979209331856408,-0.01929192693904658,0.0447941974082976,0.16941875457075473,-0.12081071711469904,-0.10221112207713959,-0.1579099755143598,-0.03340030475802467,0.060580582947040315,0.24683715452438457,0.16769440392104762,-0.10143021060516684,-0.25701297529066247,0.0008748196495604605,-0.21447582153366557
0.35395634228587497,1.0183868684205362,0.08223151600469616,0.04252413958959336,-0.9978959164432266,-0.019402994798429656,0.04493285313609316,0.17028781995768044,-0.1206166165059833,-0.10250822354772413,-0.1579874505306576,-0.03310168310804196,0.06353932735027422,0.24805417001777524,0.16815912298236876,-0.1014653758856384,-0.25728851726837254,0.0015202170387003987,-0.22563604608181614
0.35401440596428996,1.0183685318111162,0.08222850609442947,0.04268778157554049,-0.9978909701451257,-0.019384768036729387,0.04489538701404508,0.17080732933983844,-0.12075625772819747,-0.10276598040129435,-0.15811130773208157,-0.033835209477532456,0.06539907342380186,0.24851266194385963,0.1682900156547257,-0.10117234416434022,-0.2574150530927502,0.0018977096174394776,-0.2341810986152383
0.35405005228880865,1.018309090964247,0.08216832733411009,0.04295285029123577,-0.9978775265020171,-0.019566643573521805,0.04486246998707924,0.1714460685024102,-0.120338518553903,-0.10287592863858115,-0.15805611255292382,-0.03420979937758624,0.0667161798997298,0.24923726632797305,0.16884766384435326,-0.10110598464627203,-0.25764335380638587,0.0017194664716736027,-0.2415165623268591
0.3541400455325636,1.0183282945829941,0.08209838362756017,0.043035384635915414,-0.9978676167991084,-0.019651938354082094,0.0449663911364235,0.17179945756946874,-0.12012723570665734,-0.10308271018812777,-0.15825993966517668,-0.03441577441403118,0.06762738306933558,0.24968584428228824,0.16919315998989146,-0.10123045521669564,-0.25776508258630915,0.0022733445111013818,-0.24641555509504548
0.35416920948024755,1.0183448775771204,0.08208851969916363,0.04309659585837293,-0.9978628148476469,-0.01981225380411048,0.04494397366669344,0.17200027724662703,-0.11978810684886546,-0.10307792719662268,-0.15835998052926362,-0.034599252328183436,0.06867292415145308,0.2496357661638332,0.1696303489860407,-0.10140323306516076,-0.2572785292740548,0.002239992937743784,-0.2502856530200966
0.35419158839315285,1.0182629377779877,0.08206635555159307,0.04311491178371312,-0.9978583105198379,-0.02004751886519879,0.044922082495437866,0.17209463440063585,-0.11927950434286963,-0.10294686011831748,-0.15832717028693502,-0.03493182469549999,0.06984070104115855,0.24987933544765342,0.17023389666901453,-0.10154242033861964,-0.2575647510337278,0.002924419880558714,-0.2530242629669532
0.35421675241884554,1.018298151599454,0.08202216223465099,0.043220727609635474,-0.9978534000744549,-0.02010355430413612,0.04490442928135363,0.172375851502345,-0.11908803581700347,-0.10243879577442237,-0.15860472382649332,-0.03516274285928938,0.06993333073319803,0.2500239232469071,0.17044172711592162,-0.10150461612330634,-0.2573291908415126,0.0027785535944508995,-0.2551116962227488
