0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63,
79,1.3000000,2.0230162,0.2908518,1.0482109,2.0301486,0.4442692,0.9655448,2.0460582,0.4906449,0.6949978,1.9850849,0.5377449,0.5032735,2.0334621,0.1336949,0.9621504,2.0394568,0.0983255,0.6891150,1.9512452,0.0895280,0.5012992,2.0269824,0.2931568,0.5624160,2.0161304,0.3985739,0.5429820,1.6570533,0.4426564,0.4245697,1.7106223,0.4567147,0.0758385,2.0155123,0.1916776,0.5314459,1.6660777,0.1350314,0.4142009,1.7095484,0.1391587,0.0690778,1.5572345,0.1436258,0.0252102,1.5855538,0.0996569,0.0181684,1.7470156,0.1437152,0.0230750,1.5605063,0.4692518,0.0297172,1.5994085,0.5134509,0.0250918,1.7513494,0.4509333,0.0271125,1.9890212,0.4364439,0.6333990,1.9795638,0.1521229,0.6307414,2.1853864,0.3489395,0.6082083,2.1814058,0.2374351,0.6074662,1.6726268,0.5058876,0.4371756,1.6553163,0.3934851,0.4308598,1.7222005,0.5015789,0.0707590,1.6950717,0.4125242,0.0706700,1.5918096,0.4751821,0.0309181,1.6419204,0.5352476,0.0367857,1.7821575,0.4408298,0.0450105,1.6798992,0.0861528,0.4280747,1.6665469,0.2001084,0.4225303,1.7199753,0.0909532,0.0646690,1.6981936,0.1820466,0.0655063,1.5816294,0.1255640,0.0271009,1.7856934,0.1474044,0.0380802,1.6294451,0.0673218,0.0313837,2.0083681,0.4441905,1.0347317,2.0202813,0.1329171,1.0285094,2.1000115,0.2860234,1.0596091,1.8945687,0.4762291,0.5937336,1.8122380,0.5092336,0.5311194,1.9461301,0.5041226,0.4832020,1.8935399,0.1150138,0.5893790,1.8130843,0.0817956,0.5252333,1.9409097,0.0805561,0.4790138,1.6651259,0.5191682,0.3180195,1.6540270,0.5278289,0.2114096,1.7289074,0.5290630,0.2243143,1.6687100,0.0771258,0.3085147,1.6568767,0.0720150,0.2033575,1.7282056,0.0602334,0.2168280,2.0578801,0.3788387,0.5338035,2.0519530,0.2071371,0.5325330,2.0494579,0.5209852,0.6539896,2.0766225,0.4876272,0.6728786,1.9581744,0.5133608,0.4969370,2.0063320,0.5465334,0.4932396,2.0511073,0.0488257,0.6530772,2.0875407,0.1336655,0.6621884,1.9182711,0.1177356,0.4959007,1.9835723,0.0869841,0.4775055,
80,1.3166667,2.0231920,0.2909712,1.0482412,2.0303668,0.4442644,0.9655996,2.0463041,0.4906256,0.6948984,1.9851926,0.5374780,0.5029906,2.0333895,0.1335926,0.9622738,2.0394223,0.0983070,0.6891445,1.9512268,0.0893852,0.5016100,2.0271379,0.2930403,0.5623395,2.0165260,0.3984641,0.5428436,1.6571934,0.4426833,0.4245914,1.7105727,0.4566437,0.0757652,2.0157588,0.1915463,0.5313674,1.6659963,0.1351042,0.4143254,1.7094022,0.1391297,0.0691141,1.5570804,0.1436862,0.0252512,1.5853299,0.0997158,0.0181630,1.7467168,0.1437557,0.0231278,1.5603508,0.4691922,0.0297627,1.5992515,0.5134048,0.0249714,1.7512961,0.4507414,0.0271391,1.9892041,0.4363869,0.6332776,1.9796693,0.1520299,0.6307283,2.1855857,0.3487691,0.6081021,2.1815716,0.2372505,0.6074070,1.6727842,0.5059219,0.4372034,1.6554198,0.3935245,0.4309362,1.7221705,0.5014436,0.0707250,1.6949875,0.4123974,0.0706705,1.5916819,0.4751243,0.0308525,1.6418409,0.5351896,0.0366925,1.7821072,0.4406261,0.0450043,1.6797750,0.0862032,0.4281919,1.6664401,0.2001910,0.4226434,1.7196816,0.0909817,0.0647363,1.6979269,0.1821081,0.0655833,1.5813614,0.1255976,0.0271729,1.7853911,0.1474422,0.0381361,1.6291411,0.0673516,0.0314423,2.0085739,0.4442487,1.0346939,2.0201550,0.1328877,1.0285454,2.1000765,0.2859851,1.0596223,1.8948014,0.4762042,0.5936578,1.8124540,0.5092302,0.5310752,1.9463419,0.5040348,0.4830965,1.8936187,0.1149604,0.5894174,1.8130811,0.0817748,0.5253018,1.9409355,0.0804444,0.4790152,1.6652368,0.5191623,0.3180341,1.6540761,0.5277853,0.2114128,1.7289807,0.5289855,0.2242845,1.6685159,0.0771733,0.3086268,1.6566345,0.0720676,0.2034778,1.7279651,0.0602539,0.2168965,2.0580657,0.3787112,0.5336890,2.0520911,0.2069881,0.5324859,2.0497052,0.5207188,0.6538497,2.0766997,0.4873863,0.6728324,1.9581373,0.5133475,0.4970310,2.0062566,0.5464425,0.4933671,2.0510460,0.0487395,0.6530994,2.0874843,0.1335534,0.6622338,1.9183432,0.1177245,0.4957859,1.9836281,0.0868521,0.4775362,
81,1.3333333,2.0234351,0.2910871,1.0482834,2.0305754,0.4442263,0.9656668,2.0465412,0.4905770,0.6948048,1.9853037,0.5372455,0.5027899,2.0333951,0.1334881,0.9624109,2.0394380,0.0983230,0.6891707,1.9512201,0.0892190,0.5019370,2.0272527,0.2929368,0.5622596,2.0168457,0.3983904,0.5427474,1.6573325,0.4427121,0.4246230,1.7104920,0.4566225,0.0757206,2.0160117,0.1914397,0.5312570,1.6659601,0.1352044,0.4144207,1.7093319,0.1390651,0.0691232,1.5569825,0.1437721,0.0252997,1.5851367,0.0997788,0.0181717,1.7465434,0.1437770,0.0231279,1.5601734,0.4691606,0.0298856,1.5990408,0.5133687,0.0249495,1.7511935,0.4505939,0.0271893,1.9893581,0.4363435,0.6331621,1.9797287,0.1519498,0.6307130,2.1857636,0.3486075,0.6079924,2.1817107,0.2370739,0.6073401,1.6729272,0.5059684,0.4372275,1.6555093,0.3935729,0.4310045,1.7220885,0.5013562,0.0707204,1.6948526,0.4123155,0.0707022,1.5914948,0.4751047,0.0308623,1.6417032,0.5351729,0.0366630,1.7820052,0.4404820,0.0450091,1.6796692,0.0862600,0.4282939,1.6663669,0.2002762,0.4227265,1.7194380,0.0909946,0.0647815,1.6977198,0.1821502,0.0656231,1.5811585,0.1256394,0.0272272,1.7851419,0.1474460,0.0381570,1.6288947,0.0673842,0.0314915,2.0087978,0.4443170,1.0346901,2.0200801,0.1328647,1.0286092,2.1001865,0.2859538,1.0596601,1.8950008,0.4761838,0.5935810,1.8126432,0.5092347,0.5310303,1.9465257,0.5039638,0.4829920,1.8936597,0.1149196,0.5894452,1.8130590,0.0817653,0.5253612,1.9409282,0.0803458,0.4790195,1.6653201,0.5191771,0.3180615,1.6540863,0.5277708,0.2114443,1.7290182,0.5289446,0.2242661,1.6683537,0.0772227,0.3087249,1.6564330,0.0721175,0.2035798,1.7277603,0.0602657,0.2169536,2.0582152,0.3785968,0.5335714,2.0521828,0.2068513,0.5324301,2.0499076,0.5204820,0.6536993,2.0767554,0.4871580,0.6727733,1.9581027,0.5132780,0.4970714,2.0061991,0.5462931,0.4934426,2.0509599,0.0486839,0.6531424,2.0874025,0.1334606,0.6622897,1.9183644,0.1177015,0.4957333,1.9836273,0.0867093,0.4776072,
82,1.3500000,2.0237410,0.2911718,1.0483316,2.0307729,0.4441525,0.9657520,2.0467576,0.4904918,0.6947448,1.9854032,0.5370941,0.5027209,2.0335115,0.1333851,0.9625422,2.0395194,0.0983779,0.6892023,1.9512368,0.0890476,0.5022404,2.0273351,0.2928594,0.5621756,2.0170680,0.3983593,0.5426959,1.6574672,0.4427391,0.4246707,1.7103975,0.4566540,0.0757114,2.0162465,0.1913658,0.5311168,1.6659815,0.1353293,0.4144654,1.7093737,0.1389726,0.0690936,1.5569641,0.1438785,0.0253385,1.5850138,0.0998367,0.0181849,1.7465477,0.1437819,0.0230588,1.5600007,0.4691633,0.0300561,1.5988035,0.5133535,0.0250215,1.7510579,0.4505065,0.0272504,1.9894707,0.4363175,0.6330663,1.9797696,0.1518872,0.6306839,2.1859200,0.3484805,0.6078775,2.1818383,0.2369316,0.6072535,1.6730545,0.5060199,0.4372534,1.6555955,0.3936228,0.4310637,1.7219683,0.5013273,0.0707450,1.6946911,0.4122884,0.0707599,1.5912765,0.4751243,0.0309423,1.6415280,0.5351992,0.0366961,1.7818696,0.4404158,0.0450230,1.6796134,0.0863256,0.4283590,1.6663520,0.2003691,0.4227601,1.7193109,0.0909921,0.0647857,1.6976336,0.1821747,0.0656061,1.5810682,0.1256890,0.0272489,1.7850214,0.1474191,0.0381241,1.6287622,0.0674166,0.0315160,2.0090453,0.4443818,1.0347221,2.0200971,0.1328435,1.0286909,2.1003657,0.2859297,1.0597139,1.8951611,0.4761690,0.5935107,1.8127986,0.5092452,0.5309925,1.9466687,0.5039208,0.4828999,1.8936850,0.1148970,0.5894490,1.8130452,0.0817710,0.5253941,1.9409185,0.0802718,0.4790110,1.6653781,0.5192092,0.3181044,1.6540642,0.5277854,0.2115049,1.7290243,0.5289455,0.2242647,1.6682639,0.0772742,0.3087851,1.6563219,0.0721610,0.2036385,1.7276447,0.0602721,0.2169813,2.0583254,0.3785129,0.5334567,2.0522492,0.2067451,0.5323564,2.0500867,0.5202852,0.6535518,2.0768032,0.4869563,0.6727135,1.9580819,0.5131895,0.4970856,2.0061636,0.5461214,0.4934902,2.0508802,0.0486635,0.6531979,2.0873279,0.1333991,0.6623512,1.9183662,0.1176698,0.4957333,1.9836014,0.0865655,0.4777093,
83,1.3666667,2.0240975,0.2912040,1.0483791,2.0309652,0.4440480,0.9658579,2.0469434,0.4903754,0.6947397,1.9854821,0.5370509,0.5028026,2.0337535,0.1332851,0.9626473,2.0396735,0.0984660,0.6892438,1.9512779,0.0888843,0.5024928,2.0273982,0.2928192,0.5620877,2.0171915,0.3983692,0.5426814,1.6575962,0.4427599,0.4247347,1.7103102,0.4567303,0.0757367,2.0164402,0.1913278,0.5309528,1.6660616,0.1354686,0.4144532,1.7095355,0.1388649,0.0690224,1.5570326,0.1439945,0.0253531,1.5849889,0.0998799,0.0181954,1.7467435,0.1437741,0.0229236,1.5598629,0.4691998,0.0302384,1.5985738,0.5133651,0.0251641,1.7509172,0.4504825,0.0273062,1.9895408,0.4363124,0.6329991,1.9798178,0.1518475,0.6306315,2.1860581,0.3484082,0.6077570,2.1819689,0.2368446,0.6071393,1.6731671,0.5060682,0.4372863,1.6556878,0.3936662,0.4311144,1.7218346,0.5013550,0.0707926,1.6945339,0.4123135,0.0708333,1.5910622,0.4751769,0.0310739,1.6413449,0.5352625,0.0367798,1.7817280,0.4404291,0.0450414,1.6796251,0.0864006,0.4283760,1.6664060,0.2004725,0.4227380,1.7193376,0.0909758,0.0647415,1.6977014,0.1821841,0.0655277,1.5811116,0.1257422,0.0272320,1.7850736,0.1473687,0.0380331,1.6287733,0.0674437,0.0315095,2.0093163,0.4444289,1.0347883,2.0202322,0.1328194,1.0287777,2.1006255,0.2859104,1.0597752,1.8952846,0.4761623,0.5934527,1.8129206,0.5092603,0.5309681,1.9467679,0.5039134,0.4828283,1.8937161,0.1148965,0.5894222,1.8130615,0.0817938,0.5253914,1.9409319,0.0802321,0.4789780,1.6654176,0.5192517,0.3181630,1.6540248,0.5278236,0.2115891,1.7290110,0.5289848,0.2242823,1.6682689,0.0773271,0.3087962,1.6563294,0.0721956,0.2036406,1.7276502,0.0602763,0.2169703,2.0584009,0.3784734,0.5333504,2.0523111,0.2066845,0.5322588,2.0502614,0.5201331,0.6534231,2.0768540,0.4867914,0.6726670,1.9580849,0.5131193,0.4971042,2.0061507,0.5459650,0.4935384,2.0508384,0.0486799,0.6532571,2.0872906,0.1333779,0.6624122,1.9183776,0.1176327,0.4957731,1.9835804,0.0864295,0.4778318,
84,1.3833333,2.0244871,0.2911734,1.0484197,2.0311656,0.4439265,0.9659822,2.0470941,0.4902438,0.6947980,1.9855394,0.5371195,0.5030217,2.0341156,0.1331886,0.9627087,2.0398982,0.0985722,0.6892937,1.9513352,0.0887353,0.5026832,2.0274519,0.2928234,0.5619988,2.0172283,0.3984124,0.5426918,1.6577182,0.4427710,0.4248080,1.7102483,0.4568356,0.0757897,2.0165741,0.1913259,0.5307764,1.6661902,0.1356060,0.4143942,1.7097935,0.1387571,0.0689181,1.5571782,0.1441049,0.0253359,1.5850716,0.0999002,0.0182003,1.7471041,0.1437565,0.0227457,1.5597858,0.4692633,0.0304000,1.5983863,0.5134044,0.0253417,1.7508032,0.4505132,0.0273417,1.9895745,0.4363312,0.6329658,1.9798887,0.1518357,0.6305532,2.1861815,0.3484016,0.6076332,2.1821091,0.2368250,0.6069968,1.6732659,0.5061056,0.4373282,1.6557899,0.3936957,0.4311582,1.7217139,0.5014274,0.0708534,1.6944104,0.4123788,0.0709111,1.5908860,0.4752507,0.0312317,1.6411855,0.5353515,0.0368932,1.7816093,0.4405086,0.0450596,1.6797047,0.0864816,0.4283482,1.6665222,0.2005837,0.4226694,1.7195202,0.0909480,0.0646555,1.6979192,0.1821812,0.0653999,1.5812819,0.1257912,0.0271802,1.7853000,0.1473039,0.0378957,1.6289270,0.0674598,0.0314752,2.0096062,0.4444481,1.0348845,2.0204930,0.1327892,1.0288575,2.1009627,0.2858920,1.0598351,1.8953753,0.4761668,0.5934110,1.8130119,0.5092788,0.5309599,1.9468259,0.5039442,0.4827820,1.8937663,0.1149196,0.5893676,1.8131171,0.0818335,0.5253545,1.9409806,0.0802314,0.4789175,1.6654467,0.5192956,0.3182324,1.6539838,0.5278750,0.2116853,1.7289931,0.5290515,0.2243165,1.6683679,0.0773786,0.3087608,1.6564555,0.0722181,0.2035904,1.7277787,0.0602802,0.2169245,2.0584484,0.3784865,0.5332585,2.0523811,0.2066788,0.5321388,2.0504418,0.5200244,0.6533293,2.0769112,0.4866689,0.6726488,1.9581148,0.5130968,0.4971557,2.0061554,0.5458552,0.4936158,2.0508568,0.0487306,0.6533138,2.0873090,0.1334007,0.6624688,1.9184156,0.1175920,0.4958409,1.9835826,0.0863072,0.4779657,
85,1.4000000,2.0248916,0.2910826,1.0484494,2.0313930,0.4438084,0.9661178,2.0472126,0.4901199,0.6949135,1.9855809,0.5372804,0.5033376,2.0345751,0.1330960,0.9627161,2.0401829,0.0986756,0.6893436,1.9513959,0.0886005,0.5028151,2.0274991,0.2928735,0.5619160,2.0171972,0.3984794,0.5427148,1.6578294,0.4427705,0.4248776,1.7102230,0.4569491,0.0758587,2.0166371,0.1913580,0.5306046,1.6663500,0.1357226,0.4143102,1.7100967,0.1386643,0.0687993,1.5573759,0.1441924,0.0252883,1.5852506,0.0998944,0.0182011,1.7475667,0.1437305,0.0225624,1.5597854,0.4693434,0.0305183,1.5982671,0.5134688,0.0255159,1.7507433,0.4505811,0.0273468,1.9895791,0.4363753,0.6329691,1.9799829,0.1518551,0.6304559,2.1862891,0.3484613,0.6075115,2.1822549,0.2368743,0.6068332,1.6733482,0.5061260,0.4373762,1.6558964,0.3937053,0.4311942,1.7216284,0.5015256,0.0709147,1.6943414,0.4124657,0.0709794,1.5907729,0.4753328,0.0313869,1.6410742,0.5354515,0.0370126,1.7815362,0.4406295,0.0450721,1.6798347,0.0865613,0.4282908,1.6666792,0.2006938,0.4225753,1.7198230,0.0909106,0.0645471,1.6982478,0.1821671,0.0652477,1.5815457,0.1258276,0.0271073,1.7856606,0.1472335,0.0377374,1.6291907,0.0674593,0.0314250,2.0099107,0.4444352,1.0350059,2.0208671,0.1327511,1.0289204,2.1013642,0.2858709,1.0598879,1.8954346,0.4761854,0.5933875,1.8130725,0.5093001,0.5309675,1.9468464,0.5040103,0.4827628,1.8938367,0.1149646,0.5892963,1.8132068,0.0818861,0.5252952,1.9410606,0.0802700,0.4788355,1.6654698,0.5193317,0.3183036,1.6539539,0.5279271,0.2117793,1.7289813,0.5291307,0.2243606,1.6685389,0.0774231,0.3086945,1.6566731,0.0722248,0.2035045,1.7280037,0.0602837,0.2168577,2.0584718,0.3785527,0.5331876,2.0524590,0.2067301,0.5320057,2.0506274,0.5199525,0.6532847,2.0769697,0.4865880,0.6726720,1.9581669,0.5131392,0.4972616,2.0061670,0.5458112,0.4937448,2.0509442,0.0488087,0.6533653,2.0873858,0.1334648,0.6625188,1.9184816,0.1175470,0.4959299,1.9836112,0.0862000,0.4781063,
86,1.4166667,2.0252957,0.2909454,1.0484664,2.0316671,0.4437172,0.9662535,2.0473084,0.4900273,0.6950677,1.9856162,0.5374968,0.5036921,2.0351001,0.1330093,0.9626679,2.0405113,0.0987548,0.6893792,1.9514484,0.0884753,0.5029017,2.0275341,0.2929651,0.5618497,2.0171187,0.3985614,0.5427418,1.6579231,0.4427590,0.4249294,1.7102364,0.4570488,0.0759298,2.0166277,0.1914208,0.5304572,1.6665211,0.1358014,0.4142262,1.7103771,0.1385986,0.0686911,1.5575907,0.1442419,0.0252195,1.5854964,0.0998653,0.0182014,1.7480444,0.1436966,0.0224160,1.5598642,0.4694296,0.0305847,1.5982295,0.5135536,0.0256537,1.7507527,0.4506639,0.0273192,1.9895603,0.4364429,0.6330098,1.9800878,0.1519056,0.6303548,2.1863753,0.3485779,0.6073987,2.1823932,0.2369836,0.6066617,1.6734080,0.5061255,0.4374234,1.6559953,0.3936921,0.4312200,1.7215912,0.5016278,0.0709650,1.6943357,0.4125544,0.0710279,1.5907363,0.4754119,0.0315139,1.6410251,0.5355486,0.0371161,1.7815199,0.4407625,0.0450752,1.6799877,0.0866300,0.4282253,1.6668459,0.2007896,0.4224821,1.7201833,0.0908670,0.0644408,1.6986218,0.1821425,0.0651025,1.5818505,0.1258438,0.0270314,1.7860816,0.1471659,0.0375894,1.6295102,0.0674397,0.0313736,2.0102288,0.4443938,1.0351455,2.0213306,0.1327056,1.0289613,2.1018124,0.2858453,1.0599275,1.8954590,0.4762190,0.5933813,1.8130999,0.5093230,0.5309869,1.9468319,0.5041038,0.4827696,1.8939167,0.1150265,0.5892242,1.8133142,0.0819455,0.5252305,1.9411551,0.0803431,0.4787461,1.6654878,0.5193520,0.3183654,1.6539416,0.5279686,0.2118555,1.7289814,0.5292061,0.2244057,1.6687443,0.0774542,0.3086200,1.6569359,0.0722137,0.2034086,1.7282767,0.0602858,0.2167897,2.0584699,0.3786651,0.5331448,2.0525323,0.2068324,0.5318755,2.0508096,0.5199067,0.6532972,2.0770194,0.4865421,0.6727447,1.9582313,0.5132478,0.4974320,2.0061735,0.5458362,0.4939371,2.0510959,0.0489034,0.6534124,2.0875101,0.1335608,0.6625626,1.9185635,0.1174935,0.4960381,1.9836562,0.0861038,0.4782525,
87,1.4333333,2.0256915,0.2907833,1.0484710,2.0320035,0.4436730,0.9663765,2.0473951,0.4899852,0.6952356,1.9856542,0.5377223,0.5040230,2.0356600,0.1329323,0.9625711,2.0408638,0.0987937,0.6893824,1.9514879,0.0883537,0.5029591,2.0275464,0.2930879,0.5618115,2.0170133,0.3986529,0.5427684,1.6579918,0.4427397,0.4249528,1.7102829,0.4571146,0.0759886,2.0165553,0.1915109,0.5303530,1.6666864,0.1358313,0.4141621,1.7105659,0.1385674,0.0686186,1.5577851,0.1442441,0.0251438,1.5857677,0.0998219,0.0182038,1.7484416,0.1436563,0.0223429,1.5600102,0.4695136,0.0306023,1.5982712,0.5136527,0.0257327,1.7508320,0.4507392,0.0272644,1.9895215,0.4365293,0.6330875,1.9801833,0.1519831,0.6302703,2.1864321,0.3487346,0.6073017,2.1825064,0.2371364,0.6064978,1.6734386,0.5061039,0.4374605,1.6560720,0.3936565,0.4312324,1.7216049,0.5017141,0.0709943,1.6943890,0.4126254,0.0710497,1.5907756,0.4754794,0.0315950,1.6410398,0.5356313,0.0371866,1.7815601,0.4408772,0.0450660,1.6801346,0.0866780,0.4281718,1.6669925,0.2008560,0.4224139,1.7205247,0.0908211,0.0643610,1.6989637,0.1821072,0.0649948,1.5821368,0.1258355,0.0269685,1.7864723,0.1471069,0.0374815,1.6298199,0.0674023,0.0313359,2.0105653,0.4443342,1.0352959,2.0218542,0.1326552,1.0289788,2.1022915,0.2858161,1.0599499,1.8954430,0.4762680,0.5933898,1.8130904,0.5093471,0.5310119,1.9467843,0.5042132,0.4827989,1.8939909,0.1150978,0.5891658,1.8134178,0.0820045,0.5251760,1.9412407,0.0804426,0.4786655,1.6654986,0.5193512,0.3184069,1.6539471,0.5279900,0.2119008,1.7289943,0.5292630,0.2244421,1.6689433,0.0774662,0.3085590,1.6571896,0.0721836,0.2033275,1.7285406,0.0602858,0.2167387,2.0584381,0.3788104,0.5331358,2.0525823,0.2069726,0.5317667,2.0509768,0.5198742,0.6533665,2.0770508,0.4865200,0.6728665,1.9582968,0.5134088,0.4976629,2.0061655,0.5459180,0.4941899,2.0512991,0.0490014,0.6534563,2.0876637,0.1336746,0.6626002,1.9186435,0.1174254,0.4961654,1.9837010,0.0860111,0.4784041,
88,1.4500000,2.0260805,0.2906195,1.0484645,2.0324083,0.4436871,0.9664755,2.0474866,0.4900042,0.6953925,1.9856982,0.5379122,0.5042770,2.0362335,0.1328708,0.9624387,2.0412208,0.0987856,0.6893350,1.9515178,0.0882303,0.5030019,2.0275266,0.2932278,0.5618102,2.0169014,0.3987521,0.5427944,1.6580296,0.4427175,0.4249464,1.7103520,0.4571308,0.0760223,2.0164394,0.1916242,0.5303052,1.6668357,0.1358097,0.4141267,1.7106093,0.1385716,0.0686001,1.5579264,0.1441986,0.0250760,1.5860207,0.0997778,0.0182067,1.7486723,0.1436132,0.0223657,1.5602007,0.4695912,0.0305816,1.5983765,0.5137583,0.0257441,1.7509669,0.4507883,0.0271938,1.9894659,0.4366268,0.6331993,1.9802516,0.1520787,0.6302218,2.1864539,0.3489108,0.6072239,2.1825799,0.2373117,0.6063544,1.6734372,0.5060648,0.4374802,1.6561149,0.3936026,0.4312299,1.7216636,0.5017681,0.0709976,1.6944878,0.4126647,0.0710416,1.5908779,0.4755317,0.0316215,1.6411093,0.5356919,0.0372147,1.7816471,0.4409486,0.0450434,1.6802540,0.0866986,0.4281419,1.6670979,0.2008801,0.4223850,1.7207741,0.0907787,0.0643236,1.6992005,0.1820627,0.0649454,1.5823504,0.1258041,0.0269299,1.7867446,0.1470621,0.0374344,1.6300580,0.0673538,0.0313192,2.0109306,0.4442703,1.0354472,2.0224129,0.1326029,1.0289745,2.1027930,0.2857864,1.0599507,1.8953831,0.4763310,0.5934091,1.8130426,0.5093730,0.5310363,1.9467072,0.5043268,0.4828451,1.8940445,0.1151705,0.5891294,1.8135007,0.0820563,0.5251412,1.9412977,0.0805589,0.4786070,1.6655006,0.5193285,0.3184204,1.6539680,0.5279865,0.2119079,1.7290172,0.5292909,0.2244615,1.6691005,0.0774566,0.3085255,1.6573854,0.0721375,0.2032795,1.7287428,0.0602850,0.2167159,2.0583725,0.3789718,0.5331630,2.0525922,0.2071335,0.5316952,2.0511214,0.5198428,0.6534818,2.0770600,0.4865084,0.6730274,1.9583562,0.5135968,0.4979368,2.0061407,0.5460326,0.4944859,2.0515400,0.0490900,0.6534970,2.0878301,0.1337906,0.6626304,1.9187062,0.1173359,0.4963106,1.9837320,0.0859132,0.4785590,
