LIAS_x,LIAS_y,LIAS_z,RIAS_x,RIAS_y,RIAS_z,LIPS_x,LIPS_y,LIPS_z,RIPS_x,RIPS_y,RIPS_z,LFLE_x,LFLE_y,LFLE_z,LFAL_x,LFAL_y,LFAL_z,LFCC_x,LFCC_y,LFCC_z,RFLE_x,RFLE_y,RFLE_z,RFAL_x,RFAL_y,RFAL_z,RFCC_x,RFCC_y,RFCC_z,LFME_x,LFME_y,LFME_z,LTAM_x,LTAM_y,LTAM_z,LFM5_x,LFM5_y,LFM5_z,LFM1_x,LFM1_y,LFM1_z,RFM5_x,RFM5_y,RFM5_z,RFM1_x,RFM1_y,RFM1_z,RTAM_x,RTAM_y,RTAM_z,RFME_x,RFME_y,RFME_z
-0.15254161136095856,0.9209764977958301,-0.28203001608039063,-0.06398374936469198,0.9212670410594594,-0.028737073350863007,-0.29453678804841765,0.911785311519523,-0.132084128857117,-0.26498887569523566,0.9100287547548302,-0.051395247982569475,-0.18970592352482202,0.4360099750985402,-0.33796647857660594,-0.21702102583912553,0.013133519748886643,-0.36325686529374057,-0.244284557918025,-0.006666015133477685,-0.30834787570988464,-0.052912556369242136,0.4092879807539598,0.011969329674266949,-0.06396498218423036,0.0200439157897219,0.06144875415720197,-0.12151589391780027,-0.020043915789721874,0.0018829747307433364,-0.15562277341746428,0.41367895886720707,-0.23951471694010734,-0.16439976309830445,0.01802183054230009,-0.2851090161347124,-0.12024016884779049,-0.0015253140948388103,-0.43872554269680464,-0.051322231068876234,0.010540898369276512,-0.37722661789815043,0.058216376188902824,-0.030497029853170064,0.04413469584223895,0.08529395057674247,-0.009590801726273718,-0.04036874638075222,-0.07954534458141493,0.020043915789721894,-0.06521470361868861,-0.08939437193240668,0.4101032895941072,-0.0941324157946005
-0.1524612248527339,0.9209979558861083,-0.28212488563547056,-0.06419866122898932,0.921213188737598,-0.028621241740167308,-0.29465266185320926,0.9117759585922636,-0.13233253598479408,-0.26519241378232805,0.9100373932398705,-0.05165363629485345,-0.18962846587444593,0.43601562124133064,-0.3381154692421083,-0.21700096049676448,0.01315088680042744,-0.36332017248636284,-0.24428664924976407,-0.006652359903052782,-0.3084016880406426,-0.052956470391882615,0.4092897383507618,0.011909027558308943,-0.06393057859075957,0.02007986562797922,0.06144477922040198,-0.12148691249926813,-0.020048054414907805,0.001862976920802395,-0.15562953407052166,0.4137232500475406,-0.23959420534308473,-0.16443079272715683,0.018031269078989227,-0.28512879982265105,-0.1202130407944697,-0.0015243850708008475,-0.4387353429716151,-0.05130940326653033,0.01052203029237396,-0.377228429375717,0.058246700261203294,-0.030471599058398698,0.04414629977581397,0.08528923022600307,-0.009527026780196617,-0.040296847363020666,-0.07956315770673628,0.01994852429227857,-0.06527912338536626,-0.08940842526288584,0.4101312856806982,-0.09416075679059627
-0.1522890896707153,0.9210597928146204,-0.28233520985307203,-0.06444489528040276,0.9212414589212083,-0.02861331087450314,-0.29473351531968284,0.9118130392736732,-0.13264501861599684,-0.26541272471480537,0.9100678217017382,-0.05194972870909659,-0.18956504391787932,0.4360137868370768,-0.3382005903626207,-0.21702111153484233,0.013126455522571683,-0.3633392940508573,-0.2443538011592179,-0.0066575941282274245,-0.3084622646304569,-0.05299266567626221,0.4093239748067998,0.011852200116349604,-0.06398965066199791,0.020093196550936172,0.06142176286496215,-0.12150450328271412,-0.020051643130069262,0.00189018911619801,-0.15559806928433018,0.4137634028717369,-0.23968820865221796,-0.16447999556112208,0.018030470922905675,-0.285167423673089,-0.12022856497814544,-0.0015054827742517,-0.4387321646444813,-0.051315159171953006,0.010531364408469565,-0.37719894516261093,0.058232594396460724,-0.03048752421945644,0.04414128551812707,0.08531362639313847,-0.009556825351919054,-0.04036631089294396,-0.07952866425754723,0.02003621209837763,-0.06527095589281456,-0.08935255331695408,0.41013242653077586,-0.09428059499556402
-0.15225240769559545,0.9210285618204748,-0.28240081741201906,-0.0649258895361865,0.9212284496978669,-0.028977066829007192,-0.2948434000129345,0.9118367026704389,-0.1329385138630052,-0.26571285591112126,0.9100426866974466,-0.05216889025799215,-0.18948897819654625,0.43600272845206,-0.3383153145106711,-0.21702703570565773,0.013102606902670288,-0.3633547817568511,-0.24433838356260634,-0.006649857752521603,-0.308482227616172,-0.053026581636181236,0.4093300368616974,0.011815938637640189,-0.06398080063629408,0.020112281085965224,0.06139738059001154,-0.12144687263786003,-0.020047211264815103,0.0018565942882467212,-0.15557703952406465,0.4137548680925196,-0.23976303271066768,-0.16448327120187622,0.01803766850026419,-0.2851789587296913,-0.12022347446126419,-0.0015035647677750716,-0.43874484788866547,-0.051340973249489386,0.010529576472636741,-0.3771900533393217,0.058203383215506,-0.03049700300330114,0.04417884069750422,0.08527623347091792,-0.009548795813924059,-0.04032171363282194,-0.07957746710176689,0.01995724481855983,-0.06530859015251567,-0.0892897895087646,0.41013707326473686,-0.0943381440879292
-0.15210221565106552,0.9210510393979083,-0.28255602448531986,-0.06510535620870234,0.921147709945185,-0.02879092662764554,-0.294933425624578,0.911888648466059,-0.13319717517486807,-0.2659361355758487,0.9100387562204955,-0.05245114008049534,-0.18933326207952084,0.4359984990471837,-0.33847717740022243,-0.217044988400397,0.013092677901442307,-0.36339841052290295,-0.24432345212293427,-0.00666799763083048,-0.3084932212324222,-0.053083653240486584,0.4093450566499171,0.011801058133856707,-0.06400144880435438,0.02011806678911752,0.061379299537669796,-0.12149778388562249,-0.02004371038102961,0.0018045811152903601,-0.1556064582150794,0.41377227286504914,-0.2398501432005192,-0.16451553291508758,0.018009191500503695,-0.28516721154252517,-0.12022494739439427,-0.0015289863060100259,-0.4387423235386971,-0.05134069621110593,0.01051396430958857,-0.3771740310042018,0.05821348275736268,-0.030502946263868944,0.04413519934731769,0.08531499014503174,-0.009508054804884751,-0.040312678909578153,-0.07956369954962389,0.019950725746098907,-0.06530555419595474,-0.0892685706447982,0.4101403478220712,-0.09440209448499007
-0.15188588117814972,0.9211443164159682,-0.28286728540969547,-0.06531199491983175,0.9211713614907947,-0.02877666433995968,-0.2949483951194518,0.911900221044848,-0.13343883367404696,-0.2660689191621455,0.9100683841227633,-0.05271310772338553,-0.18918603323955674,0.4360154337011253,-0.33855070695459144,-0.2170792144859554,0.013129936283790937,-0.36338385333409084,-0.24438149502473988,-0.0066571040120464095,-0.3085621835299533,-0.053116292880904026,0.4093409757855448,0.011748824550144726,-0.06400769748019425,0.020130703660104506,0.061354411329821334,-0.12146910676991352,-0.020063699309161416,0.0017795755935650914,-0.1555769158725092,0.4137567265876578,-0.23992745312800415,-0.16403494712221983,0.018093022195733388,-0.2849401616301357,-0.12019678711365533,-0.0015128122749128795,-0.4387428882756065,-0.05134901897435523,0.010502916178046669,-0.37716879909142265,0.058221806810258375,-0.030500282996225342,0.04415241780595508,0.08531436400263451,-0.009578034695283122,-0.040357888790041735,-0.07954327537187761,0.0199523711806648,-0.06532792451699573,-0.08922413523160821,0.4101169174232943,-0.09445137495310654
-0.15180790072945538,0.9211367738660639,-0.28296155523772304,-0.0654963283504777,0.9211501014119273,-0.028804165935873816,-0.2950471035121436,0.9119108421405107,-0.1337394498904228,-0.26621308373008856,0.9100544090882212,-0.05295593141855409,-0.18908392900239107,0.4359958703176486,-0.3386443020722942,-0.2170046660634204,0.013073856057776952,-0.3634257590566806,-0.24438504800824395,-0.006645920921405743,-0.3086043853831584,-0.05314414853597854,0.40935648413179954,0.011705725802624467,-0.06402248802029925,0.020161063144364617,0.061339615114127444,-0.12152085581696431,-0.020056267195838147,0.0017378586834100318,-0.15557030081396495,0.4137571319084161,-0.23993930155446253,-0.1640522189323727,0.018119920692003598,-0.2849374593835805,-0.1202093667373969,-0.0015232020973210067,-0.4387266394118048,-0.05134738462143157,0.0105010940752139,-0.37714950181317447,0.058205065549517876,-0.030491447107424234,0.04415928145308434,0.0853552963188047,-0.009528097640561534,-0.04032707466700247,-0.07949197497338617,0.019989342993286294,-0.06535713734890392,-0.08920683276730473,0.41011073388399044,-0.09449909692289724
-0.15167422863217284,0.9211797902163334,-0.2830224237413648,-0.06589880860037478,0.9211934135371812,-0.028850427644248805,-0.29506187105073134,0.9119930222454719,-0.13396810793293737,-0.26634197315219144,0.9100778752090367,-0.0531783306327723,-0.18904664549959083,0.4360036627717323,-0.3387146478897554,-0.2170233392820588,0.013051225838362122,-0.363444394261024,-0.2443768889888756,-0.006649351086190018,-0.30857121262471865,-0.05318955712365503,0.40934975830439246,0.011661193399759628,-0.06404284248893671,0.020170774278448246,0.06132189136649052,-0.12155810722150956,-0.020034634932246796,0.001784958682850779,-0.1556003816280615,0.41380738925696553,-0.24000053480296424,-0.16408626463788895,0.01807254196858952,-0.28494138389266527,-0.12022371032121548,-0.0015027365901269657,-0.4387310699710846,-0.05133957830640484,0.010493464122006566,-0.3771592245843719,0.058233495303457256,-0.03047161307465935,0.04414121876612398,0.08528369573356195,-0.009549343454401463,-0.04034899812202619,-0.07950680878456079,0.019922922636708806,-0.06538910025866129,-0.08915574926981829,0.4100876209366831,-0.09456576382129006
-0.15140509219893028,0.9211372004757286,-0.2832742804669107,-0.06602481932998899,0.9211767582170436,-0.028856300311377703,-0.2951155348637582,0.9120379156685218,-0.13419396915569218,-0.26640184110264675,0.9101614644578535,-0.053400642853278724,-0.18897722802954947,0.4359713825476744,-0.3388228023315358,-0.2169434260433027,0.013097148479683712,-0.3635284480766813,-0.24439378689342844,-0.006656687197276433,-0.3085975258153434,-0.05318842365825771,0.40935850852980815,0.011590694608973079,-0.06404583464301428,0.020169854671474495,0.0613130030300888,-0.1215615890976196,-0.02003059555884843,0.0017265337167292616,-0.1556625244513149,0.4137752905164039,-0.24003904361191017,-0.16418988956888048,0.018064647631805854,-0.28500110818257096,-0.12020792834229421,-0.0015007882245898427,-0.4387593991822819,-0.05134425717847785,0.01050798161996832,-0.3771554548761531,0.05820799627180187,-0.03047344947046763,0.04414516266826152,0.08528274775711195,-0.009503437759781602,-0.04030628895435556,-0.07953396763295889,0.019940157843457547,-0.06540419431285543,-0.08918776757411345,0.4100906763218746,-0.09459784894328443
-0.15107425444346834,0.921228715114521,-0.2835704126369929,-0.06614804388791773,0.9211967025713854,-0.028868779945232903,-0.2951209243001284,0.9121260298533238,-0.13445392394468683,-0.2663232620420083,0.9102008169917233,-0.0536480977040944,-0.18899298110790397,0.43597741926528727,-0.3388558840874115,-0.2170239942351027,0.013062197756395881,-0.36347566895162464,-0.24444982940396015,-0.006623893239807249,-0.30863072819093346,-0.05324361307549719,0.40936116756092855,0.011567128305756957,-0.06403652503130985,0.020192003709140045,0.06129545976225176,-0.12149300417504133,-0.020026510872590074,0.0016802568898707237,-0.15570900675850596,0.413809189786721,-0.2400449455505881,-0.16418861735916873,0.01806267141204071,-0.2849954498385651,-0.12021991020197664,-0.0015190200561062336,-0.43873026129100423,-0.05133600534546928,0.010511996121522996,-0.37714839996252747,0.05818250009350329,-0.03047605021562643,0.04414487582721044,0.08528869813327955,-0.009516410097806169,-0.04030701924172392,-0.07952210725344411,0.019973412916124443,-0.06540161777104814,-0.08913046521704665,0.41007435368173245,-0.0946609898406677
