0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
46,0.7500000,2.0355879,1.0542528,1.3191151,2.0331664,1.2133264,1.2318356,2.0418917,1.2726690,0.9745812,2.0193155,1.3304077,0.7529605,2.0703904,0.9057135,1.2264858,2.0856706,0.8590844,0.9639240,2.0797230,0.8084326,0.7389389,2.0532096,1.0603501,0.7912217,2.0467228,1.1549022,0.7692963,2.0796645,1.1511149,0.4124442,2.0953650,1.1692446,0.0745554,2.0471203,0.9599546,0.7710207,2.0495467,0.8687376,0.4228876,2.0878894,0.7800597,0.0859299,1.9478355,0.7079118,0.0273815,1.9942795,0.6781794,0.0305919,2.1157309,0.7882201,0.0391641,1.9449605,1.2207780,0.0283362,1.9940166,1.2564759,0.0280701,2.1194720,1.1608308,0.0327181,1.9872141,1.2020096,0.8400555,1.9851507,0.9173905,0.8427217,2.1973151,1.1193668,0.8838562,2.1966278,1.0070695,0.8856758,2.0940055,1.2136032,0.4086014,2.0620305,1.1113396,0.4127990,2.1214042,1.2115706,0.0676756,2.0762483,1.1363289,0.0687453,1.9811257,1.2285478,0.0284120,2.0396427,1.2639460,0.0255817,2.1607025,1.1427683,0.0419066,2.0660121,0.8122455,0.4415677,2.0307173,0.9155689,0.4132679,2.1092729,0.7344769,0.0917796,2.0615055,0.8100680,0.0713508,1.9760682,0.7097896,0.0292049,2.1477210,0.8017123,0.0592213,2.0298780,0.6743830,0.0447147,2.0284376,1.2167947,1.3085102,2.0460970,0.8948228,1.3052238,2.1346890,1.0631357,1.3298516,2.0167901,1.2432083,0.6408220,2.0559305,1.2495292,0.5498027,2.1376287,1.2386018,0.6452689,2.0103402,0.8465079,0.6710873,2.0415579,0.8143018,0.5866919,2.1285418,0.8487740,0.6802486,2.1012929,1.2255848,0.3079004,2.0799906,1.2431260,0.2059461,2.1528337,1.2245937,0.2147691,2.0759529,0.7778506,0.3389832,2.0597957,0.7360343,0.2369140,2.1345790,0.7563574,0.2485056,2.0922377,1.1469597,0.7726684,2.0907947,0.9752692,0.7744319,2.0196825,1.3095382,0.9529277,2.0917575,1.2870304,0.9515214,1.9832260,1.2928393,0.7406147,2.0465079,1.3526237,0.7430515,2.0836680,0.8153569,0.9431361,2.1386186,0.8700320,0.9393994,2.0349553,0.8256614,0.7222503,2.1143993,0.8009767,0.7251170,
47,0.7666667,2.0354993,1.0528118,1.3193218,2.0302119,1.2119891,1.2327030,2.0399767,1.2728838,0.9747056,2.0200064,1.3287707,0.7535977,2.0737969,0.9067578,1.2267356,2.0868980,0.8604769,0.9642352,2.0825700,0.8114205,0.7385939,2.0549059,1.0603391,0.7923668,2.0456478,1.1565848,0.7727918,2.0774798,1.1517744,0.4135574,2.0949109,1.1693547,0.0732954,2.0481817,0.9599219,0.7742970,2.0481793,0.8680957,0.4240531,2.0851408,0.7815574,0.0861164,1.9471810,0.7091150,0.0285769,1.9937133,0.6802998,0.0321729,2.1114032,0.7900906,0.0396660,1.9460937,1.2204608,0.0276210,1.9941490,1.2562887,0.0279220,2.1184581,1.1597263,0.0321744,1.9879631,1.2015095,0.8413064,1.9876884,0.9171586,0.8436720,2.1986236,1.1202450,0.8850456,2.1986402,1.0080304,0.8867666,2.0945590,1.2133591,0.4091955,2.0629186,1.1110728,0.4135590,2.1216891,1.2114449,0.0680091,2.0767577,1.1361261,0.0691284,1.9818681,1.2281029,0.0286454,2.0401511,1.2638291,0.0257315,2.1609242,1.1427181,0.0422611,2.0664768,0.8123500,0.4423843,2.0300893,0.9155215,0.4145773,2.1088680,0.7365527,0.0925188,2.0602924,0.8118181,0.0726628,1.9756626,0.7106443,0.0317112,2.1464815,0.8042958,0.0594641,2.0299665,0.6757960,0.0465111,2.0271400,1.2164510,1.3098191,2.0480052,0.8950735,1.3061647,2.1348558,1.0637198,1.3308440,2.0175626,1.2429445,0.6415996,2.0565580,1.2492666,0.5505125,2.1383668,1.2386711,0.6462666,2.0127672,0.8461633,0.6725768,2.0434048,0.8141820,0.5878029,2.1309216,0.8492724,0.6806809,2.1017393,1.2253894,0.3084110,2.0803034,1.2428926,0.2062796,2.1531592,1.2245144,0.2152900,2.0762681,0.7784592,0.3397440,2.0600900,0.7369643,0.2378947,2.1345934,0.7579145,0.2488501,2.0934182,1.1470894,0.7739271,2.0930514,0.9755547,0.7755105,2.0194843,1.3085039,0.9533907,2.0925603,1.2878191,0.9529296,1.9859097,1.2902009,0.7413010,2.0480356,1.3516714,0.7440665,2.0863198,0.8166088,0.9432530,2.1416455,0.8720263,0.9404053,2.0393557,0.8291721,0.7229150,2.1190320,0.8045104,0.7256105,
48,0.7833333,2.0342669,1.0522919,1.3205729,2.0293694,1.2110372,1.2323030,2.0392789,1.2711003,0.9754077,2.0193934,1.3283088,0.7536923,2.0734138,0.9060382,1.2288381,2.0888974,0.8597730,0.9666182,2.0850641,0.8130675,0.7404114,2.0555504,1.0595467,0.7926829,2.0464065,1.1546709,0.7735614,2.0786908,1.1509350,0.4141328,2.0937253,1.1698569,0.0736498,2.0496325,0.9582852,0.7764032,2.0492357,0.8692844,0.4237204,2.0837050,0.7830933,0.0833208,1.9421508,0.7087456,0.0299193,1.9892767,0.6804581,0.0324052,2.1095783,0.7928344,0.0358873,1.9440557,1.2209330,0.0291570,1.9936959,1.2550424,0.0289469,2.1194064,1.1611053,0.0348494,1.9878059,1.2003027,0.8415727,1.9891684,0.9162336,0.8440221,2.1987995,1.1201893,0.8854969,2.1994531,1.0080891,0.8872599,2.0940389,1.2125511,0.4091714,2.0628068,1.1103559,0.4134195,2.1214449,1.2109797,0.0683663,2.0768447,1.1356411,0.0693740,1.9818870,1.2272461,0.0290428,2.0399425,1.2632237,0.0262442,2.1607427,1.1425593,0.0425840,2.0663854,0.8119124,0.4419750,2.0290635,0.9150533,0.4145599,2.1073093,0.7378797,0.0911398,2.0580127,0.8129597,0.0717931,1.9733443,0.7109969,0.0327598,2.1444520,0.8061816,0.0572414,2.0282328,0.6764917,0.0467282,2.0252803,1.2154312,1.3100703,2.0486882,0.8945137,1.3066669,2.1340293,1.0634967,1.3313604,2.0174753,1.2419554,0.6418939,2.0562342,1.2483289,0.5507039,2.1379509,1.2378910,0.6465387,2.0140567,0.8448952,0.6731067,2.0443089,0.8132800,0.5878772,2.1322608,0.8489865,0.6803145,2.1012571,1.2246496,0.3084618,2.0798805,1.2421095,0.2063821,2.1526510,1.2239985,0.2155624,2.0758517,0.7785273,0.3390999,2.0593330,0.7373442,0.2372363,2.1338211,0.7587286,0.2475225,2.0935581,1.1463897,0.7742253,2.0941702,0.9750160,0.7758622,2.0181850,1.3070419,0.9530827,2.0921279,1.2880810,0.9534348,1.9869723,1.2874558,0.7413281,2.0480444,1.3505584,0.7443351,2.0879154,0.8167479,0.9430429,2.1437279,0.8729815,0.9409310,2.0425557,0.8315373,0.7232574,2.1225530,0.8067813,0.7257825,
49,0.8000000,2.0319732,1.0512568,1.3208084,2.0279758,1.2100815,1.2321805,2.0362590,1.2695638,0.9748476,2.0152255,1.3260796,0.7541454,2.0715019,0.9043960,1.2290276,2.0893582,0.8596900,0.9679173,2.0862997,0.8109137,0.7443354,2.0550946,1.0566951,0.7915660,2.0464203,1.1518353,0.7710112,2.0778342,1.1513116,0.4148164,2.0945332,1.1702041,0.0741742,2.0505039,0.9562683,0.7723733,2.0497517,0.8695479,0.4232160,2.0814155,0.7854800,0.0837177,1.9390107,0.7085597,0.0324199,1.9843721,0.6803438,0.0345698,2.1059561,0.7946389,0.0342962,1.9445037,1.2187388,0.0288088,1.9930006,1.2538745,0.0292506,2.1199135,1.1596026,0.0331007,1.9864504,1.1971816,0.8404063,1.9893725,0.9130360,0.8427991,2.1980743,1.1181251,0.8845690,2.1993292,1.0059934,0.8863120,2.0931000,1.2108488,0.4085252,2.0619995,1.1085727,0.4125594,2.1210756,1.2097142,0.0677948,2.0765437,1.1342552,0.0686108,1.9815474,1.2256861,0.0285111,2.0395408,1.2619361,0.0257908,2.1604607,1.1413979,0.0418908,2.0658136,0.8101581,0.4406033,2.0274524,0.9133550,0.4136432,2.1045433,0.7381788,0.0889888,2.0543814,0.8131744,0.0702281,1.9694278,0.7103032,0.0332322,2.1411672,0.8070941,0.0541770,2.0250321,0.6760665,0.0461639,2.0221325,1.2129635,1.3089715,2.0477899,0.8920541,1.3059030,2.1321197,1.0615547,1.3306597,2.0164000,1.2395858,0.6409257,2.0551870,1.2462413,0.5498960,2.1369949,1.2356330,0.6458033,2.0145494,0.8418148,0.6723440,2.0445743,0.8107200,0.5867733,2.1328356,0.8467349,0.6786116,2.1004888,1.2230897,0.3078969,2.0792005,1.2406443,0.2057777,2.1520767,1.2226619,0.2150833,2.0747931,0.7773731,0.3375956,2.0577245,0.7365874,0.2358583,2.1322259,0.7583636,0.2451762,2.0926889,1.1437470,0.7731665,2.0942349,0.9723261,0.7747746,2.0154565,1.3039764,0.9516099,2.0901760,1.2866959,0.9525358,1.9859944,1.2832811,0.7403848,2.0460020,1.3479133,0.7434512,2.0884401,0.8148120,0.9421985,2.1445412,0.8718890,0.9407374,2.0444437,0.8311208,0.7231763,2.1246717,0.8063337,0.7254622,
50,0.8166667,2.0314995,1.0505066,1.3210835,2.0250255,1.2084794,1.2323072,2.0333871,1.2674854,0.9755844,2.0149878,1.3246567,0.7532508,2.0736159,0.9028040,1.2286055,2.0920956,0.8588917,0.9675274,2.0904988,0.8105491,0.7440444,2.0562354,1.0561861,0.7914948,2.0461393,1.1502275,0.7713382,2.0773771,1.1514226,0.4167441,2.0917145,1.1694918,0.0748546,2.0525783,0.9548354,0.7740098,2.0494593,0.8708116,0.4252012,2.0753948,0.7863705,0.0824487,1.9322080,0.7101770,0.0354588,1.9789728,0.6831017,0.0371771,2.1007708,0.7961351,0.0333344,1.9427543,1.2186499,0.0305744,1.9892127,1.2541197,0.0298091,2.1183255,1.1593384,0.0338233,1.9866263,1.1962976,0.8403556,1.9912733,0.9121687,0.8427469,2.1989784,1.1183886,0.8844896,2.2009024,1.0062576,0.8862383,2.0931463,1.2115224,0.4092553,2.0623998,1.1090146,0.4133327,2.1201599,1.2105250,0.0684470,2.0758462,1.1348359,0.0693064,1.9803535,1.2259152,0.0295759,2.0382551,1.2626026,0.0266905,2.1596927,1.1423408,0.0423973,2.0662527,0.8109805,0.4405481,2.0268523,0.9143574,0.4141247,2.1011203,0.7410212,0.0877681,2.0500523,0.8159645,0.0697067,1.9643202,0.7122602,0.0354434,2.1372397,0.8104711,0.0516638,2.0207613,0.6782972,0.0470922,2.0203101,1.2126699,1.3089641,2.0486628,0.8920386,1.3061266,2.1317368,1.0619189,1.3308834,2.0166887,1.2394451,0.6412453,2.0553031,1.2464588,0.5503787,2.1372026,1.2358714,0.6459563,2.0166380,0.8410157,0.6727952,2.0461877,0.8105437,0.5869070,2.1348116,0.8468916,0.6779431,2.1002074,1.2238455,0.3086665,2.0784983,1.2413929,0.2065031,2.1515821,1.2236047,0.2157766,2.0742021,0.7788287,0.3373148,2.0560240,0.7384067,0.2356713,2.1307319,0.7605395,0.2438401,2.0933639,1.1434526,0.7730888,2.0959456,0.9720347,0.7746962,2.0138419,1.3030840,0.9512365,2.0893476,1.2876814,0.9527829,1.9863629,1.2815693,0.7406510,2.0451346,1.3477931,0.7438362,2.0907397,0.8147674,0.9423957,2.1470929,0.8727086,0.9415185,2.0480162,0.8322940,0.7240226,2.1284979,0.8074768,0.7261747,
51,0.8333333,2.0307201,1.0492056,1.3198311,2.0250095,1.2063451,1.2320238,2.0338137,1.2665068,0.9729568,2.0108815,1.3225017,0.7527147,2.0734128,0.9004774,1.2295453,2.0923061,0.8571379,0.9684818,2.0930188,0.8100637,0.7452608,2.0557520,1.0537044,0.7916491,2.0462339,1.1478444,0.7691369,2.0793065,1.1469311,0.4112323,2.0939715,1.1681907,0.0739914,2.0509739,0.9537370,0.7729325,2.0507541,0.8696585,0.4236493,2.0692928,0.7854646,0.0824642,1.9213644,0.7098156,0.0383602,1.9681101,0.6826936,0.0387646,2.0938723,0.7965343,0.0307286,1.9443825,1.2190512,0.0305754,1.9903361,1.2549917,0.0309061,2.1185118,1.1609711,0.0325521,1.9855703,1.1935030,0.8402535,1.9914384,0.9096032,0.8429876,2.1982975,1.1164224,0.8846843,2.2007351,1.0043591,0.8865506,2.0927969,1.2094851,0.4088991,2.0622597,1.1069803,0.4127252,2.1197571,1.2097580,0.0686258,2.0756344,1.1339848,0.0693176,1.9797665,1.2253814,0.0306103,2.0376504,1.2620597,0.0275726,2.1594260,1.1417952,0.0421451,2.0657247,0.8098085,0.4404710,2.0256140,0.9132992,0.4145592,2.0952491,0.7410227,0.0866041,2.0435361,0.8160228,0.0692835,1.9562778,0.7120300,0.0378377,2.1311268,0.8107701,0.0491937,2.0134408,0.6780525,0.0481345,2.0180142,1.2107571,1.3087077,2.0481649,0.8902582,1.3064797,2.1303020,1.0604361,1.3312693,2.0156442,1.2370578,0.6411521,2.0544939,1.2442011,0.5501989,2.1364399,1.2335792,0.6460929,2.0168112,0.8383947,0.6733739,2.0462467,0.8084961,0.5871153,2.1350142,0.8450490,0.6775619,2.0999095,1.2221362,0.3085904,2.0781619,1.2399974,0.2065787,2.1512230,1.2223979,0.2157671,2.0723718,0.7779714,0.3370859,2.0525859,0.7377006,0.2355233,2.1274697,0.7602077,0.2424775,2.0924993,1.1410216,0.7731758,2.0958022,0.9697423,0.7749868,2.0109630,1.3004962,0.9508813,2.0870209,1.2867859,0.9528235,1.9845626,1.2782842,0.7409650,2.0422294,1.3459104,0.7441259,2.0914152,0.8127559,0.9428484,2.1479705,0.8714588,0.9425836,2.0500519,0.8314017,0.7251688,2.1308023,0.8064805,0.7271520,
52,0.8500000,2.0300838,1.0454009,1.3197875,2.0212432,1.2050688,1.2319849,2.0261603,1.2632155,0.9743457,2.0043940,1.3167840,0.7526596,2.0757851,0.8987499,1.2300948,2.0951463,0.8537171,0.9687052,2.0948716,0.8044781,0.7464692,2.0555212,1.0521101,0.7932539,2.0447258,1.1485453,0.7733483,2.0787547,1.1457303,0.4124816,2.0936380,1.1688748,0.0734933,2.0541896,0.9509932,0.7747612,2.0517042,0.8707806,0.4219234,2.0632938,0.7852827,0.0806641,1.9132623,0.7135355,0.0399816,1.9605236,0.6848390,0.0397222,2.0863205,0.7951921,0.0307011,1.9453833,1.2196426,0.0292760,1.9928871,1.2544877,0.0296383,2.1174085,1.1604289,0.0328036,1.9844139,1.1916290,0.8417657,1.9919505,0.9075726,0.8444102,2.1980229,1.1157069,0.8863876,2.2011393,1.0035787,0.8882145,2.0929237,1.2080454,0.4097419,2.0625820,1.1052530,0.4134762,2.1194208,1.2099982,0.0692338,2.0753937,1.1339642,0.0698170,1.9795608,1.2257024,0.0313749,2.0373525,1.2626018,0.0283080,2.1591264,1.1420681,0.0425667,2.0661183,0.8099560,0.4409782,2.0255943,0.9136661,0.4156585,2.0892806,0.7422641,0.0858725,2.0371368,0.8173575,0.0693348,1.9482540,0.7136996,0.0404039,2.1248162,0.8118783,0.0471320,2.0058718,0.6795888,0.0493571,2.0156103,1.2094667,1.3099675,2.0482856,0.8885719,1.3080199,2.1294929,1.0594513,1.3328348,2.0146795,1.2355445,0.6423301,2.0539047,1.2427748,0.5512652,2.1360193,1.2324773,0.6476575,2.0173771,0.8367020,0.6745543,2.0468302,0.8074980,0.5879035,2.1356652,0.8441636,0.6783247,2.0999233,1.2211986,0.3095414,2.0779157,1.2395902,0.2074038,2.1512459,1.2220629,0.2165651,2.0711382,0.7784985,0.3374603,2.0494162,0.7383620,0.2359704,2.1245021,0.7611020,0.2415821,2.0918193,1.1396805,0.7748760,2.0961262,0.9683109,0.7766246,2.0074048,1.2984305,0.9516809,2.0841503,1.2866703,0.9539637,1.9821464,1.2751601,0.7425920,2.0384593,1.3444270,0.7455490,2.0928700,0.8109229,0.9445406,2.1494274,0.8704392,0.9446906,2.0522504,0.8299352,0.7273557,2.1333298,0.8050093,0.7293224,
53,0.8666667,2.0289665,1.0429754,1.3198962,2.0210704,1.2021567,1.2312620,2.0220609,1.2606229,0.9752121,1.9909734,1.3120343,0.7520616,2.0768458,0.8973782,1.2309933,2.0952699,0.8517682,0.9698070,2.0981656,0.7998184,0.7494776,2.0540396,1.0500527,0.7920745,2.0434864,1.1434578,0.7712127,2.0787367,1.1447348,0.4127306,2.0929033,1.1684867,0.0745971,2.0546286,0.9489530,0.7738004,2.0507458,0.8708588,0.4216967,2.0567322,0.7852187,0.0792608,1.9044681,0.7141666,0.0404127,1.9527796,0.6840444,0.0406912,2.0776266,0.7950364,0.0301602,1.9439032,1.2189390,0.0314231,1.9909991,1.2547044,0.0313438,2.1161064,1.1601129,0.0328893,1.9822783,1.1892528,0.8406005,1.9914184,0.9053836,0.8432589,2.1962447,1.1143432,0.8850745,2.2000211,1.0022768,0.8868893,2.0919350,1.2062469,0.4084631,2.0620794,1.1034397,0.4119017,2.1180548,1.2094038,0.0683546,2.0744280,1.1332993,0.0687608,1.9786287,1.2252468,0.0308698,2.0361907,1.2621622,0.0278422,2.1577628,1.1417714,0.0414873,2.0650238,0.8095944,0.4391597,2.0240289,0.9133610,0.4143546,2.0820093,0.7418507,0.0835098,2.0294372,0.8169122,0.0676130,1.9390937,0.7135946,0.0406829,2.1172594,0.8113831,0.0438959,1.9971470,0.6793345,0.0486261,2.0125839,1.2075762,1.3083860,2.0481619,0.8871595,1.3070494,2.1279297,1.0582108,1.3314389,2.0129593,1.2333010,0.6412952,2.0523645,1.2407066,0.5501784,2.1339644,1.2306365,0.6466352,2.0166480,0.8349280,0.6732615,2.0460604,0.8062881,0.5863022,2.1349041,0.8428878,0.6764545,2.0988578,1.2196893,0.3083923,2.0767918,1.2383273,0.2063968,2.1499281,1.2211088,0.2155573,2.0684142,0.7781617,0.3356339,2.0447954,0.7378545,0.2342897,2.1201603,0.7608682,0.2389372,2.0897870,1.1377055,0.7736752,2.0950588,0.9664512,0.7754260,2.0021034,1.2958940,0.9500566,2.0794832,1.2859362,0.9522757,1.9767061,1.2710003,0.7418029,2.0317289,1.3419080,0.7441650,2.0935007,0.8083912,0.9441419,2.1499191,0.8687124,0.9446123,2.0537361,0.8268838,0.7274732,2.1351372,0.8022099,0.7293971,
54,0.8833333,2.0284405,1.0404367,1.3196640,2.0163942,1.1982237,1.2306239,2.0177849,1.2581161,0.9756470,1.9888063,1.3106997,0.7540624,2.0786854,0.8934818,1.2312999,2.0987578,0.8483687,0.9702120,2.0999916,0.7986010,0.7475433,2.0540818,1.0470234,0.7915055,2.0407192,1.1417424,0.7731239,2.0778989,1.1443116,0.4140820,2.0940744,1.1691939,0.0734523,2.0555168,0.9454026,0.7740198,2.0509002,0.8709427,0.4203117,2.0503859,0.7850115,0.0788311,1.8949302,0.7134543,0.0412117,1.9436199,0.6860274,0.0412950,2.0702487,0.7950670,0.0296199,1.9432670,1.2180835,0.0295219,1.9897916,1.2533194,0.0292563,2.1156886,1.1619970,0.0330644,1.9811134,1.1857719,0.8401554,1.9926719,0.9017035,0.8423543,2.1960090,1.1124848,0.8846623,2.2007427,1.0003337,0.8862914,2.0924709,1.2044277,0.4082094,2.0630137,1.1012736,0.4112288,2.1185204,1.2091287,0.0678194,2.0751086,1.1326726,0.0679047,1.9790953,1.2245709,0.0300780,2.0365033,1.2619048,0.0272198,2.1584630,1.1417422,0.0407939,2.0655036,0.8085708,0.4377220,2.0240245,0.9125496,0.4135673,2.0761535,0.7414297,0.0815149,2.0231275,0.8166161,0.0663527,1.9312429,0.7138177,0.0409070,2.1110264,0.8107820,0.0411240,1.9896854,0.6791755,0.0477584,2.0105227,1.2046328,1.3078008,2.0495692,0.8838365,1.3069742,2.1279648,1.0559992,1.3311081,2.0121741,1.2305833,0.6409170,2.0519917,1.2384277,0.5499327,2.1334695,1.2286465,0.6466745,2.0175867,0.8320957,0.6723651,2.0469150,0.8041281,0.5850604,2.1359296,0.8406798,0.6749805,2.0993487,1.2183087,0.3082136,2.0771176,1.2373094,0.2061183,2.1505141,1.2204973,0.2152592,2.0671921,0.7773757,0.3342152,2.0416542,0.7370827,0.2330927,2.1172748,0.7602875,0.2364981,2.0891050,1.1350413,0.7732975,2.0958363,0.9636739,0.7747672,1.9981030,1.2924437,0.9494147,2.0760077,1.2844746,0.9515781,1.9728174,1.2666234,0.7420783,2.0263265,1.3391325,0.7439409,2.0958098,0.8048517,0.9440258,2.1521313,0.8660578,0.9448211,2.0564847,0.8231843,0.7277822,2.1384355,0.7986575,0.7295841,
55,0.9000000,2.0269443,1.0356493,1.3196343,2.0147679,1.1950229,1.2317606,2.0126492,1.2550945,0.9764629,1.9752314,1.3050432,0.7550788,2.0776558,0.8891176,1.2305819,2.1013662,0.8432702,0.9686071,2.1029797,0.7909408,0.7470049,2.0526230,1.0441364,0.7910899,2.0407972,1.1372467,0.7712709,2.0765818,1.1419505,0.4143600,2.0921418,1.1682473,0.0737692,2.0611722,0.9423010,0.7724670,2.0504512,0.8709986,0.4186671,2.0425413,0.7846167,0.0772576,1.8884067,0.7166166,0.0405099,1.9371950,0.6850114,0.0392484,2.0615678,0.7951846,0.0282596,1.9437694,1.2192840,0.0314913,1.9882630,1.2536790,0.0320367,2.1169746,1.1604839,0.0323812,1.9783388,1.1823952,0.8400612,1.9927250,0.8982277,0.8417670,2.1942095,1.1105764,0.8843703,2.2000574,0.9983869,0.8858071,2.0911267,1.2027182,0.4084704,2.0623760,1.0992376,0.4111208,2.1171825,1.2090079,0.0681030,2.0742478,1.1321888,0.0679247,1.9778983,1.2241448,0.0305504,2.0350368,1.2617973,0.0278099,2.1574507,1.1418103,0.0407987,2.0645655,0.8082135,0.4362612,2.0226086,0.9121163,0.4128340,2.0687575,0.7413012,0.0798980,2.0153701,0.8163432,0.0654636,1.9226773,0.7140612,0.0408907,2.1029916,0.8104141,0.0392335,1.9812667,0.6793302,0.0468597,2.0072919,1.2012888,1.3075614,2.0499292,0.8803656,1.3069077,2.1267814,1.0534194,1.3308228,2.0098629,1.2278861,0.6410393,2.0499136,1.2361910,0.5501905,2.1309414,1.2267541,0.6468427,2.0173029,0.8297651,0.6714535,2.0464712,0.8026075,0.5837964,2.1354908,0.8390381,0.6734918,2.0979699,1.2170049,0.3085514,2.0756828,1.2362947,0.2065392,2.1490884,1.2200363,0.2155663,2.0644878,0.7771713,0.3327711,2.0370446,0.7367941,0.2318173,2.1128050,0.7602733,0.2344587,2.0867564,1.1324742,0.7729996,2.0951984,0.9610533,0.7741694,1.9921083,1.2890050,0.9493221,2.0704997,1.2829034,0.9511966,1.9658789,1.2617065,0.7430549,2.0178751,1.3359638,0.7441121,2.0971671,0.8006979,0.9441727,2.1533287,0.8629951,0.9451957,2.0581027,0.8184831,0.7279354,2.1406960,0.7943245,0.7297880,
56,0.9166667,2.0258096,1.0313287,1.3188148,2.0107962,1.1900610,1.2321625,2.0062687,1.2500073,0.9766476,1.9676190,1.3009898,0.7579616,2.0791276,0.8856736,1.2320212,2.1032062,0.8372793,0.9705114,2.1056137,0.7826896,0.7498662,2.0517177,1.0388212,0.7914199,2.0400630,1.1317857,0.7696292,2.0764724,1.1404009,0.4142921,2.0906572,1.1686255,0.0745584,2.0633267,0.9364071,0.7708798,2.0494884,0.8692075,0.4194068,2.0383150,0.7851367,0.0787270,1.8857189,0.7175541,0.0386504,1.9339508,0.6862876,0.0371663,2.0581937,0.7969956,0.0275459,1.9433899,1.2186366,0.0314065,1.9889973,1.2546702,0.0300845,2.1162576,1.1619440,0.0337611,1.9758718,1.1763612,0.8406385,1.9935843,0.8922928,0.8417114,2.1926793,1.1066234,0.8851360,2.1998061,0.9944913,0.8863462,2.0903512,1.1994781,0.4094762,2.0622286,1.0956639,0.4114770,2.1167623,1.2079783,0.0688306,2.0741694,1.1307694,0.0680832,1.9776436,1.2229554,0.0306839,2.0345695,1.2609686,0.0283989,2.1573130,1.1408726,0.0412822,2.0644470,0.8057148,0.4355429,2.0218542,0.9094626,0.4129225,2.0639450,0.7403796,0.0787791,2.0102076,0.8152353,0.0650923,1.9173975,0.7135336,0.0400761,2.0973992,0.8093250,0.0383902,1.9759798,0.6786650,0.0453722,2.0044663,1.1958766,1.3083324,2.0506699,0.8748601,1.3078544,2.1259070,1.0490533,1.3316497,2.0080287,1.2230563,0.6419518,2.0483731,1.2320780,0.5512716,2.1289240,1.2227675,0.6480578,2.0178381,0.8252643,0.6711012,2.0468643,0.7989288,0.5831544,2.1358876,0.8352087,0.6727369,2.0973216,1.2143537,0.3095798,2.0750390,1.2341056,0.2075504,2.1485001,1.2184256,0.2165496,2.0630951,0.7752169,0.3319095,2.0344131,0.7351817,0.2309787,2.1100004,0.7588836,0.2330782,2.0847987,1.1274996,0.7735641,2.0952479,0.9561501,0.7743623,1.9862511,1.2832803,0.9501690,2.0651138,1.2791659,0.9516797,1.9590836,1.2549685,0.7451332,2.0094355,1.3308718,0.7453785,2.0994472,0.7942883,0.9451640,2.1551759,0.8576549,0.9463496,2.0603966,0.8108705,0.7292004,2.1436830,0.7872647,0.7309307,
