0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63,
72,1.1833333,1.8397626,0.6007814,1.3154837,1.8334926,0.7562516,1.2368127,1.8365620,0.8065670,0.9755166,1.7756830,0.8148449,0.7659778,1.8628706,0.4447291,1.2196077,1.8632202,0.4107634,0.9507692,1.7826584,0.4122857,0.7457972,1.8378055,0.6085104,0.7877780,1.8302456,0.7037504,0.7740436,1.8627842,0.7438311,0.4210542,1.8623756,0.8077698,0.0907506,1.8466541,0.5067008,0.7610062,1.8644868,0.4920912,0.4210190,1.8746458,0.4627332,0.1043918,1.7417062,0.4667991,0.0638373,1.7898032,0.4235287,0.0604934,1.9024361,0.4797318,0.0614731,1.7146663,0.8452919,0.0563534,1.8014913,0.8822440,0.0485397,1.9206587,0.8069774,0.0467386,1.7649927,0.7519023,0.8494527,1.7797541,0.4550359,0.8267755,1.9808270,0.6672316,0.8873297,1.9869304,0.5501481,0.8791675,1.8777305,0.8044617,0.4260400,1.8558160,0.6941761,0.4197374,1.9086271,0.8486309,0.0852074,1.8684225,0.7676045,0.0782666,1.7696482,0.8511654,0.0473531,1.8267974,0.8965639,0.0480722,1.9534756,0.7899947,0.0541320,1.8742199,0.4340251,0.4242744,1.8538054,0.5370950,0.4147243,1.8944996,0.4207212,0.0876625,1.8615850,0.4958715,0.0825983,1.7734435,0.4480255,0.0501868,1.9369598,0.4690695,0.0610320,1.8134146,0.4028462,0.0492093,1.8272745,0.7617027,1.3182077,1.8495308,0.4351579,1.2921538,1.9410719,0.6065680,1.3267777,1.7872928,0.8076109,0.6546373,1.8294506,0.8261251,0.5671357,1.9120101,0.8119197,0.6621211,1.8064379,0.4284487,0.6477913,1.8392600,0.4117267,0.5624640,1.9118503,0.4197230,0.6536759,1.8856956,0.8293783,0.3274358,1.8624713,0.8609487,0.2268268,1.9400949,0.8450533,0.2345682,1.8761618,0.4204153,0.3226792,1.8537344,0.4001505,0.2227365,1.9232777,0.4121169,0.2342402,1.8711037,0.7006567,0.7769325,1.8798450,0.5215596,0.7634400,1.8224858,0.8408584,0.9380987,1.8806975,0.8182296,0.9471343,1.7546539,0.7846175,0.7576929,1.8067578,0.8379858,0.7518309,1.8628210,0.3637603,0.9172964,1.9122221,0.4398824,0.9221766,1.7454313,0.4458454,0.7319141,1.8184254,0.4032413,0.7164588,
73,1.2000000,1.8402787,0.6011793,1.3159922,1.8336372,0.7569228,1.2374057,1.8364523,0.8069343,0.9762883,1.7744341,0.8146222,0.7668754,1.8637642,0.4447388,1.2200216,1.8636540,0.4105080,0.9514292,1.7825542,0.4115029,0.7458745,1.8390624,0.6089046,0.7879102,1.8320871,0.7038723,0.7733778,1.8612909,0.7445267,0.4227616,1.8572172,0.8089898,0.0976412,1.8482387,0.5067481,0.7609829,1.8619248,0.4930450,0.4246398,1.8695319,0.4645099,0.1136411,1.7479733,0.4729576,0.0700430,1.7966131,0.4305340,0.0665209,1.9075746,0.4856888,0.0679551,1.7169334,0.8488883,0.0608493,1.7960238,0.8854123,0.0541305,1.9151180,0.8101704,0.0530314,1.7658189,0.7515879,0.8497291,1.7816086,0.4558725,0.8269832,1.9817630,0.6677496,0.8875338,1.9882629,0.5511015,0.8793474,1.8751109,0.8049116,0.4279724,1.8534166,0.6948533,0.4213961,1.9051940,0.8509178,0.0902526,1.8652752,0.7700311,0.0831219,1.7675372,0.8542763,0.0522363,1.8243362,0.8994050,0.0532184,1.9493570,0.7923001,0.0596111,1.8729737,0.4350799,0.4268336,1.8525603,0.5376097,0.4177752,1.8956027,0.4250951,0.0949302,1.8630610,0.4998323,0.0902092,1.7773620,0.4535497,0.0575041,1.9374046,0.4729121,0.0695571,1.8166570,0.4084997,0.0564347,1.8277040,0.7621172,1.3197196,1.8505883,0.4361111,1.2932264,1.9416017,0.6070564,1.3283857,1.7871924,0.8073310,0.6564237,1.8283303,0.8260950,0.5690225,1.9114610,0.8120327,0.6628564,1.8080571,0.4300062,0.6494332,1.8397134,0.4132198,0.5643920,1.9121566,0.4210052,0.6540184,1.8829244,0.8303443,0.3300126,1.8597403,0.8624002,0.2303637,1.9366189,0.8465306,0.2382641,1.8755046,0.4224852,0.3261682,1.8541808,0.4033861,0.2274187,1.9228011,0.4150040,0.2395262,1.8720112,0.7007870,0.7770309,1.8813601,0.5223775,0.7635087,1.8225733,0.8412472,0.9385370,1.8808223,0.8187844,0.9475076,1.7544511,0.7847435,0.7583733,1.8064256,0.8382762,0.7523826,1.8642480,0.3638548,0.9178717,1.9134322,0.4402248,0.9226766,1.7462821,0.4456780,0.7325189,1.8193135,0.4031312,0.7170506,
74,1.2166667,1.8407252,0.6015155,1.3165138,1.8337432,0.7575060,1.2380512,1.8362717,0.8073842,0.9771731,1.7732034,0.8145140,0.7677929,1.8646705,0.4446541,1.2203593,1.8640595,0.4102457,0.9520738,1.7824430,0.4107434,0.7458792,1.8401605,0.6092270,0.7880942,1.8338831,0.7039673,0.7728172,1.8602188,0.7452753,0.4243374,1.8521819,0.8096743,0.1038144,1.8497216,0.5066896,0.7609034,1.8595748,0.4937079,0.4277600,1.8646084,0.4655768,0.1215431,1.7545876,0.4779239,0.0748286,1.8029645,0.4362836,0.0712242,1.9135315,0.4906084,0.0729329,1.7199787,0.8520842,0.0645364,1.7886437,0.8882003,0.0592718,1.9082054,0.8129185,0.0586374,1.7665761,0.7512705,0.8500313,1.7831871,0.4564863,0.8271595,1.9825385,0.6679362,0.8878354,1.9893515,0.5516458,0.8796073,1.8720983,0.8050628,0.4298891,1.8508257,0.6957538,0.4231253,1.9000450,0.8528324,0.0955848,1.8606230,0.7725222,0.0883488,1.7644158,0.8572237,0.0572719,1.8205210,0.9018026,0.0585019,1.9432217,0.7944512,0.0655170,1.8709865,0.4360759,0.4297982,1.8507566,0.5379707,0.4212978,1.8968972,0.4290983,0.1023795,1.8649137,0.5033242,0.0980150,1.7820316,0.4588783,0.0647457,1.9380312,0.4761718,0.0783622,1.8204673,0.4140564,0.0636390,1.8280130,0.7625092,1.3212770,1.8511666,0.4368896,1.2944132,1.9418497,0.6073495,1.3300023,1.7870357,0.8065668,0.6583881,1.8269798,0.8255518,0.5709955,1.9105300,0.8117000,0.6635546,1.8092227,0.4314711,0.6512726,1.8395649,0.4146455,0.5665690,1.9119337,0.4222439,0.6544695,1.8793757,0.8309897,0.3326678,1.8558846,0.8634912,0.2341035,1.9318755,0.8474992,0.2420681,1.8743176,0.4244332,0.3299630,1.8544071,0.4064406,0.2322831,1.9220053,0.4176678,0.2451547,1.8728265,0.7009195,0.7772299,1.8826613,0.5230631,0.7636394,1.8222994,0.8415857,0.9390739,1.8806024,0.8192850,0.9479756,1.7537799,0.7847058,0.7592145,1.8056037,0.8384299,0.7530514,1.8652920,0.3637710,0.9184914,1.9142457,0.4403770,0.9231778,1.7466938,0.4452824,0.7331280,1.8197913,0.4027386,0.7176484,
75,1.2333333,1.8410648,0.6017627,1.3169983,1.8337487,0.7579218,1.2387203,1.8359920,0.8078757,0.9781172,1.7721678,0.8145615,0.7686578,1.8655728,0.4445118,1.2206268,1.8644828,0.4100345,0.9526731,1.7824483,0.4100915,0.7458584,1.8409757,0.6094143,0.7883150,1.8353343,0.7040055,0.7724777,1.8596907,0.7459653,0.4255334,1.8480012,0.8097009,0.1083549,1.8509916,0.5065137,0.7608199,1.8577961,0.4939818,0.4299045,1.8606817,0.4658181,0.1268756,1.7604270,0.4809408,0.0775218,1.8078709,0.4399182,0.0739216,1.9192816,0.4937598,0.0756928,1.7232438,0.8543811,0.0668776,1.7807038,0.8901851,0.0631613,1.9011583,0.8148037,0.0626956,1.7671231,0.7509670,0.8503165,1.7843541,0.4567559,0.8273025,1.9830642,0.6678266,0.8881974,1.9901113,0.5517613,0.8799253,1.8691691,0.8049064,0.4314624,1.8484635,0.6967407,0.4246303,1.8939896,0.8540679,0.1003740,1.8552025,0.7746690,0.0931357,1.7607818,0.8595438,0.0616642,1.8159614,0.9033797,0.0630924,1.9360367,0.7960972,0.0709388,1.8685982,0.4368618,0.4326910,1.8486609,0.5381389,0.4247225,1.8981912,0.4320802,0.1088254,1.8668266,0.5057830,0.1047763,1.7866674,0.4631125,0.0707912,1.9387519,0.4783393,0.0860356,1.8242250,0.4185826,0.0696991,1.8281082,0.7628491,1.3226909,1.8513025,0.4374049,1.2955670,1.9418121,0.6074832,1.3314210,1.7868464,0.8054491,0.6602022,1.8256108,0.8245951,0.5727227,1.9093652,0.8109828,0.6641034,1.8098213,0.4325911,0.6530405,1.8389020,0.4157673,0.5686619,1.9113233,0.4232434,0.6549685,1.8756098,0.8312216,0.3349647,1.8515112,0.8640495,0.2374471,1.9266117,0.8478174,0.2453775,1.8728149,0.4259444,0.3334544,1.8543996,0.4088040,0.2365561,1.9210472,0.4196893,0.2502211,1.8734316,0.7010293,0.7775054,1.8836351,0.5235095,0.7638315,1.8216369,0.8418326,0.9396986,1.8800098,0.8196889,0.9485304,1.7526986,0.7845184,0.7601713,1.8043471,0.8384482,0.7538189,1.8659376,0.3635204,0.9191039,1.9146511,0.4403378,0.9236481,1.7467026,0.4446840,0.7337112,1.8198919,0.4021027,0.7182165,
76,1.2500000,1.8412711,0.6019104,1.3174034,1.8336104,0.7581150,1.2393794,1.8355902,0.8083589,0.9790612,1.7714459,0.8147658,0.7694091,1.8664501,0.4443538,1.2208458,1.8649736,0.4099156,0.9532077,1.7826914,0.4095956,0.7458479,1.8414465,0.6094330,0.7885534,1.8362165,0.7039744,0.7724364,1.8596766,0.7464773,0.4262032,1.8452211,0.8090733,0.1106876,1.8519803,0.5062325,0.7607851,1.8567836,0.4938249,0.4308214,1.8583202,0.4652661,0.1289626,1.7646452,0.4816794,0.0778617,1.8106753,0.4410259,0.0743457,1.9239360,0.4947830,0.0759732,1.7261905,0.8554651,0.0676049,1.7735137,0.8911044,0.0652765,1.8951132,0.8155879,0.0646879,1.7673644,0.7506972,0.8505518,1.7850679,0.4566288,0.8274179,1.9833050,0.6675126,0.8885740,1.9905310,0.5515097,0.8802693,1.8667467,0.8044727,0.4324384,1.8466883,0.6976553,0.4256653,1.8879801,0.8544403,0.1039010,1.8498838,0.7761317,0.0967576,1.7572313,0.8608908,0.0647405,1.8113937,0.9039085,0.0662967,1.9289384,0.7969823,0.0750666,1.8661978,0.4373298,0.4350511,1.8465763,0.5381084,0.4275133,1.8992813,0.4336225,0.1132791,1.8684724,0.5068731,0.1094689,1.7905157,0.4656196,0.0747668,1.9394451,0.4791402,0.0913930,1.8273294,0.4214050,0.0737215,1.8279473,0.7631310,1.3238021,1.8511280,0.4376292,1.2965532,1.9415486,0.6075362,1.3324764,1.7866538,0.8041568,0.6615840,1.8244205,0.8233802,0.5739337,1.9081329,0.8100035,0.6644232,1.8098527,0.4331896,0.6544858,1.8378998,0.4164158,0.5703541,1.9105290,0.4238626,0.6554351,1.8721921,0.8310086,0.3365417,1.8472954,0.8639877,0.2398762,1.9216295,0.8474519,0.2476945,1.8712459,0.4268016,0.3360911,1.8541737,0.4101259,0.2395755,1.9200868,0.4207951,0.2539329,1.8737532,0.7011012,0.7778222,1.8842413,0.5236591,0.7640730,1.8206245,0.8419707,0.9403911,1.8790837,0.8199805,0.9491545,1.7513403,0.7842231,0.7611820,1.8027884,0.8383630,0.7546537,1.8662475,0.3631472,0.9196653,1.9147173,0.4401428,0.9240645,1.7464290,0.4439416,0.7342391,1.8197306,0.4013025,0.7187235,
77,1.2666667,1.8413309,0.6019672,1.3177035,1.8333128,0.7580690,1.2399941,1.8350534,0.8087826,0.9799472,1.7710502,0.8150770,0.7700137,1.8672767,0.4442154,1.2210508,1.8655648,0.4099031,0.9536762,1.7832644,0.4092574,0.7458675,1.8415941,0.6092890,0.7887897,1.8364413,0.7038812,0.7727076,1.8599810,0.7467008,0.4263446,1.8440666,0.8079253,0.1107275,1.8526766,0.5058799,0.7608404,1.8564924,0.4932561,0.4305601,1.8577057,0.4641012,0.1278648,1.7668024,0.4803027,0.0761104,1.8112108,0.4397625,0.0727323,1.9269449,0.4937916,0.0740507,1.7284224,0.8552898,0.0667953,1.7680417,0.8909232,0.0655070,1.8908416,0.8152753,0.0645759,1.7672816,0.7504770,0.8507267,1.7853940,0.4561349,0.8275149,1.9832936,0.6671217,0.8889207,1.9906774,0.5510220,0.8806008,1.8651038,0.8038256,0.4327124,1.8457128,0.6983503,0.4261065,1.8828942,0.8539416,0.1057210,1.8454700,0.7767256,0.0987429,1.7543140,0.8611253,0.0661107,1.8075064,0.9033757,0.0677208,1.9229751,0.7970163,0.0773716,1.8641326,0.4374157,0.4365530,1.8447640,0.5378917,0.4292990,1.9000092,0.4336376,0.1151848,1.8695892,0.5065731,0.1115215,1.7930114,0.4661783,0.0762380,1.9399989,0.4786106,0.0937571,1.8293355,0.4222564,0.0752472,1.8275477,0.7633534,1.3245185,1.8508359,0.4375948,1.2972722,1.9411661,0.6075947,1.3330731,1.7864872,0.8028722,0.6623732,1.8235456,0.8220835,0.5744946,1.9069839,0.8089240,0.6644926,1.8094308,0.4331883,0.6554400,1.8367827,0.4165046,0.5714297,1.9097798,0.4240346,0.6557934,1.8695612,0.8303938,0.3372060,1.8438218,0.8633320,0.2410791,1.9176048,0.8464969,0.2487434,1.8698378,0.4269185,0.3375206,1.8537702,0.4102865,0.2409577,1.9192608,0.4209068,0.2558002,1.8737875,0.7011340,0.7781434,1.8845260,0.5235201,0.7643396,1.8193643,0.8420110,0.9411241,1.8779288,0.8201741,0.9498220,1.7498882,0.7838801,0.7621798,1.8011140,0.8382290,0.7555153,1.8663569,0.3627208,0.9201476,1.9145874,0.4398580,0.9244179,1.7460630,0.4431354,0.7346847,1.8194915,0.4004408,0.7191462,
78,1.2833333,1.8412451,0.6019608,1.3178961,1.8328734,0.7578111,1.2405312,1.8343819,0.8091012,0.9807229,1.7708592,0.8153926,0.7704759,1.8680232,0.4441179,1.2212847,1.8662534,0.4099791,0.9540986,1.7842036,0.4090333,0.7459222,1.8415258,0.6090285,0.7890058,1.8360901,0.7037500,0.7732281,1.8602719,0.7465541,0.4261096,1.8443653,0.8065033,0.1089398,1.8531289,0.5055061,0.7610059,1.8566133,0.4923544,0.4294881,1.8585682,0.4626358,0.1244309,1.7668699,0.4774269,0.0730826,1.8098597,0.4368672,0.0698204,1.9282038,0.4913887,0.0707322,1.7297542,0.8541083,0.0648876,1.7647382,0.8898604,0.0642054,1.8886001,0.8141297,0.0628416,1.7669491,0.7503169,0.8508524,1.7854922,0.4553807,0.8276006,1.9831310,0.6667888,0.8892029,1.9906847,0.5504686,0.8808811,1.8643030,0.8030501,0.4323730,1.8455580,0.6987254,0.4259945,1.8793359,0.8527591,0.1057989,1.8425158,0.7764784,0.0990166,1.7524124,0.8603611,0.0657897,1.8047861,0.9020008,0.0673935,1.9188676,0.7963144,0.0777619,1.8626188,0.4371000,0.4371028,1.8433648,0.5375121,0.4299734,1.9003214,0.4323813,0.1146033,1.8700562,0.5051787,0.1109979,1.7939197,0.4650172,0.0753562,1.9403632,0.4770911,0.0931737,1.8300799,0.4213185,0.0744117,1.8269693,0.7635074,1.3248310,1.8506158,0.4373849,1.2976775,1.9407767,0.6077226,1.3332088,1.7863762,0.8017381,0.6625747,1.8230372,0.8208626,0.5744514,1.9060280,0.8079132,0.6643613,1.8087582,0.4326163,0.6558720,1.8357705,0.4160388,0.5718415,1.9092843,0.4237744,0.6560001,1.8679302,0.8294917,0.3370030,1.8414520,0.8622247,0.2410551,1.9149343,0.8451632,0.2485621,1.8687417,0.4263490,0.3376994,1.8532540,0.4094147,0.2407267,1.9186651,0.4201486,0.2557934,1.8736123,0.7011433,0.7784371,1.8846175,0.5231665,0.7645989,1.8180046,0.8419892,0.9418654,1.8766977,0.8203096,0.9504998,1.7485342,0.7835498,0.7631062,1.7995226,0.8381076,0.7563588,1.8664500,0.3623215,0.9205442,1.9144536,0.4395653,0.9247154,1.7458304,0.4423506,0.7350272,1.8193944,0.3996245,0.7194733,
79,1.3000000,1.8410249,0.6019323,1.3180011,1.8323374,0.7574087,1.2409606,1.8335896,0.8092796,0.9813420,1.7706234,0.8155688,0.7708364,1.8686594,0.4440658,1.2215913,1.8669922,0.4100969,0.9545141,1.7854711,0.4088505,0.7460081,1.8414187,0.6087291,0.7891872,1.8354061,0.7036138,0.7738596,1.8601516,0.7460045,0.4257718,1.8455654,0.8051250,0.1062717,1.8534342,0.5051676,0.7612747,1.8566187,0.4912514,0.4282274,1.8602324,0.4612722,0.1201610,1.7651260,0.4739777,0.0700475,1.8074800,0.4335429,0.0667348,1.9280370,0.4885678,0.0672267,1.7302183,0.8524371,0.0626186,1.7635137,0.8883567,0.0621254,1.8881283,0.8126333,0.0604039,1.7665249,0.7502216,0.8509522,1.7855876,0.4545271,0.8276777,1.9829678,0.6666263,0.8893988,1.9907283,0.5500209,0.8810778,1.8641891,0.8022334,0.4316812,1.8460551,0.6987551,0.4255235,1.8775021,0.8512447,0.1045586,1.8412087,0.7756410,0.0979525,1.7516682,0.8589621,0.0642279,1.8034161,0.9002003,0.0657973,1.9168444,0.7951876,0.0766512,1.8616693,0.4364216,0.4368707,1.8423405,0.5370090,0.4297275,1.9002751,0.4303965,0.1122466,1.8699101,0.5032419,0.1086268,1.7933752,0.4627568,0.0728828,1.9405586,0.4751564,0.0904489,1.8297108,0.4191698,0.0719722,1.8262913,0.7635825,1.3248142,1.8506005,0.4371212,1.2977850,1.9404544,0.6079506,1.3329780,1.7863548,0.8008267,0.6623524,1.8228581,0.8198199,0.5740166,1.9053152,0.8071047,0.6641385,1.8080777,0.4316043,0.6559040,1.8350191,0.4151166,0.5717335,1.9091831,0.4231766,0.6560582,1.8672446,0.8284655,0.3362151,1.8402498,0.8608996,0.2401324,1.9136462,0.8437377,0.2475151,1.8679826,0.4252796,0.3369268,1.8526874,0.4078589,0.2393426,1.9183209,0.4188243,0.2543787,1.8733770,0.7011600,0.7786796,1.8847041,0.5227230,0.7648166,1.8167078,0.8419560,0.9425789,1.8755580,0.8204411,0.9511485,1.7474286,0.7832740,0.7639218,1.7981739,0.8380468,0.7571398,1.8667199,0.3620218,0.9208711,1.9145159,0.4393445,0.9249785,1.7459452,0.4416608,0.7352551,1.8196478,0.3989429,0.7197071,
80,1.3166667,1.8406872,0.6019280,1.3180535,1.8317649,0.7569543,1.2412563,1.8327008,0.8092949,0.9817642,1.7700127,0.8154463,0.7711570,1.8691590,0.4440488,1.2220059,1.8676967,0.4101920,0.9549711,1.7869512,0.4086317,0.7461187,1.8414812,0.6084831,0.7893226,1.8347414,0.7035059,0.7744137,1.8592613,0.7450864,0.4256553,1.8468651,0.8041216,0.1039412,1.8537167,0.5049182,0.7616127,1.8558814,0.4901139,0.4275084,1.8617805,0.4604307,0.1168749,1.7619979,0.4709657,0.0684791,1.8052015,0.4311929,0.0647467,1.9270711,0.4864955,0.0648913,1.7300167,0.8509425,0.0608695,1.7638547,0.8869806,0.0602457,1.8887827,0.8113813,0.0584061,1.7662166,0.7501922,0.8510505,1.7859230,0.4537556,0.8277452,1.9829736,0.6666998,0.8894969,1.9909903,0.5498129,0.8811675,1.8644207,0.8014460,0.4309939,1.8468780,0.6984954,0.4249796,1.8771398,0.8498397,0.1027898,1.8413284,0.7746347,0.0962924,1.7519481,0.8574697,0.0622079,1.8032336,0.8984983,0.0637623,1.9165944,0.7940745,0.0748728,1.8610620,0.4354771,0.4362485,1.8414484,0.5364431,0.4290075,1.8999826,0.4284035,0.1093208,1.8692876,0.5014618,0.1056517,1.7917850,0.4602738,0.0700484,1.9406338,0.4735057,0.0869688,1.8285951,0.4166602,0.0691597,1.8255972,0.7635790,1.3246040,1.8508378,0.4369410,1.2976731,1.9402182,0.6082754,1.3325504,1.7864572,0.8001314,0.6619746,1.8228926,0.8189839,0.5735032,1.9048265,0.8065653,0.6639582,1.8076108,0.4303562,0.6557871,1.8345718,0.4139122,0.5714058,1.9095117,0.4223947,0.6560086,1.8671921,0.8274904,0.3352851,1.8399680,0.8596306,0.2388834,1.9133918,0.8425169,0.2462093,1.8674217,0.4239942,0.3357720,1.8520794,0.4061151,0.2375987,1.9181349,0.4173608,0.2524094,1.8732714,0.7012231,0.7788546,1.8849940,0.5223365,0.7649630,1.8156113,0.8419635,0.9432267,1.8746510,0.8206212,0.9517238,1.7466328,0.7830599,0.7646123,1.7971391,0.8380621,0.7578176,1.8673199,0.3618715,0.9211623,1.9149324,0.4392546,0.9252384,1.7465576,0.4411141,0.7353698,1.8203967,0.3984492,0.7198638,
81,1.3333333,1.8402468,0.6019884,1.3180901,1.8312114,0.7565450,1.2413964,1.8317441,0.8091382,0.9819550,1.7686988,0.8148884,0.7714974,1.8695054,0.4440490,1.2225439,1.8682700,0.4101966,0.9555113,1.7884644,0.4083252,0.7462500,1.8419019,0.6083761,0.7894049,1.8344666,0.7034537,0.7746985,1.8573937,0.7439101,0.4260393,1.8474347,0.8037696,0.1031177,1.8540994,0.5047990,0.7619654,1.8538452,0.4891155,0.4279673,1.8623014,0.4604522,0.1162370,1.7579180,0.4692265,0.0696793,1.8041270,0.4310575,0.0649454,1.9260354,0.4862094,0.0648862,1.7294398,0.8502699,0.0604438,1.7650284,0.8862862,0.0595095,1.8897616,0.8109318,0.0579123,1.7662304,0.7502266,0.8511651,1.7866977,0.4532299,0.8278002,1.9832980,0.6670139,0.8894937,1.9916162,0.5499116,0.8811384,1.8645387,0.8007267,0.4306664,1.8476026,0.6980646,0.4246625,1.8776317,0.8489705,0.1014428,1.8423210,0.7739450,0.0949518,1.7528808,0.8564762,0.0606414,1.8037815,0.8974098,0.0622481,1.9173781,0.7934334,0.0734637,1.8603731,0.4343971,0.4357492,1.8402745,0.5358812,0.4284088,1.8995415,0.4271455,0.1072323,1.8683459,0.5005373,0.1035355,1.7896658,0.4585024,0.0682798,1.9406153,0.4728175,0.0843505,1.8271754,0.4147219,0.0673967,1.8249554,0.7635143,1.3243600,1.8512832,0.4369628,1.2974634,1.9400300,0.6086673,1.3321341,1.7867007,0.7995806,0.6617397,1.8229653,0.8183122,0.5732390,1.9044780,0.8062818,0.6639418,1.8075016,0.4290991,0.6558452,1.8343406,0.4126313,0.5712429,1.9101871,0.4216039,0.6559081,1.8672748,0.8267141,0.3346953,1.8401145,0.8586709,0.2379708,1.9135396,0.8417403,0.2453360,1.8667658,0.4228097,0.3349327,1.8513537,0.4047164,0.2364265,1.9178894,0.4162150,0.2509101,1.8734781,0.7013687,0.7789532,1.8856636,0.5221418,0.7650183,1.8147887,0.8420495,0.9437704,1.8740495,0.8208842,0.9521802,1.7460886,0.7828721,0.7651894,1.7963684,0.8381239,0.7583594,1.8683186,0.3618856,0.9214618,1.9157726,0.4393205,0.9255280,1.7477079,0.4407269,0.7353880,1.8216766,0.3981522,0.7199725,
