0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63,
1,0.0000000,1.4816677,0.3198134,1.2928282,1.4793123,0.4743607,1.2093341,1.4085165,0.5341785,0.9619919,1.2575934,0.5468956,0.7941309,1.5177059,0.1676679,1.1957237,1.5651279,0.1312205,0.9367585,1.5655730,0.0873354,0.7200670,1.4992506,0.3366872,0.7652470,1.5147302,0.4277883,0.7406095,1.6050014,0.4157659,0.4026264,1.7047896,0.4100648,0.0765767,1.4704640,0.2430821,0.7399770,1.3319783,0.2304958,0.4202494,1.2292451,0.2134316,0.0911048,1.0572812,0.1946458,0.0940247,1.0899644,0.1572288,0.0821504,1.2422999,0.2207601,0.0373737,1.5525121,0.4280161,0.0250783,1.5951588,0.4617291,0.0228890,1.7442173,0.4023477,0.0358835,1.4726245,0.4691972,0.8475419,1.4244000,0.2129213,0.8183186,1.6316599,0.3612848,0.8473887,1.6143516,0.2590201,0.8371958,1.5856155,0.4885873,0.3894505,1.5434758,0.3960758,0.3909176,1.7274125,0.4797773,0.0424052,1.6801032,0.4106439,0.0409322,1.5843921,0.4660284,0.0061110,1.6486837,0.5031198,0.0060283,1.7764025,0.4241955,0.0214972,1.3086284,0.1686181,0.4312622,1.3005818,0.2716420,0.4382034,1.2462225,0.1719301,0.0831997,1.2172643,0.2541161,0.0981529,1.1008837,0.2176100,0.0850147,1.2981065,0.2130153,0.0524074,1.1420616,0.1548898,0.0734671,1.4951377,0.4222111,1.2970838,1.4837366,0.1496090,1.2323372,1.5432386,0.2806048,1.2789253,1.4921075,0.4993282,0.6248012,1.5402488,0.5109287,0.5344451,1.6112189,0.5011632,0.6253961,1.3785737,0.1844457,0.6645149,1.3553662,0.1592247,0.5708076,1.4632845,0.1499134,0.6113132,1.6221207,0.4969006,0.2771058,1.6393061,0.5084928,0.1642110,1.7046835,0.4968961,0.1999424,1.2859892,0.1574940,0.3220997,1.2388749,0.1504500,0.2223486,1.3062159,0.1457950,0.2236767,1.5439272,0.4111207,0.7474599,1.5143027,0.2561204,0.7298569,1.4034810,0.5998318,0.9400696,1.4517357,0.5475859,0.9131247,1.2342657,0.5180995,0.8096014,1.2774616,0.5594383,0.7617005,1.5888842,0.1046675,0.9145630,1.6003359,0.1663104,0.9058302,1.5272148,0.0868849,0.7024343,1.5857112,0.0902272,0.6789055,
2,0.0166667,1.4808991,0.3165746,1.2903540,1.4793103,0.4709473,1.2057958,1.4086941,0.5310533,0.9588886,1.2574774,0.5441072,0.7914899,1.5169084,0.1652900,1.1938405,1.5650323,0.1275961,0.9355548,1.5697015,0.0816257,0.7191261,1.4966211,0.3333537,0.7619560,1.5123429,0.4243870,0.7373180,1.6084754,0.4127000,0.4010420,1.7210466,0.4094532,0.0794752,1.4690000,0.2406742,0.7367720,1.3325936,0.2291217,0.4174494,1.2328233,0.2135742,0.0871036,1.0610258,0.1967295,0.0862727,1.0940657,0.1587939,0.0744375,1.2468214,0.2210442,0.0335200,1.5681196,0.4253119,0.0249475,1.6105330,0.4586343,0.0240301,1.7608783,0.4022175,0.0396439,1.4643434,0.4709818,0.8335964,1.4167749,0.2059665,0.8145189,1.6427777,0.3623125,0.8437357,1.6248472,0.2577128,0.8367967,1.6207145,0.4814494,0.3856261,1.5817437,0.3880793,0.3858646,1.7612754,0.4509653,0.0576425,1.7154367,0.3805266,0.0570104,1.6206489,0.4322660,0.0084677,1.6818382,0.4786251,0.0084415,1.8116655,0.3981655,0.0445368,1.3230437,0.1654712,0.4159720,1.3081086,0.2701590,0.4189155,1.2388384,0.1694983,0.0632519,1.2054123,0.2530541,0.0750853,1.0912767,0.2104066,0.0780413,1.2855422,0.2150155,0.0204846,1.1348066,0.1501956,0.0627856,1.4682673,0.4442271,1.2918400,1.4726380,0.1499612,1.2418961,1.5491617,0.2993678,1.2830406,1.5046479,0.5010826,0.6006620,1.5609820,0.5104828,0.5169188,1.6193749,0.4976010,0.6234328,1.3822110,0.1702125,0.6613140,1.3646128,0.1489368,0.5636174,1.4753098,0.1445698,0.6105985,1.6596578,0.4814998,0.2823785,1.6749870,0.4860872,0.1751034,1.7396346,0.4784634,0.2060896,1.2940892,0.1551954,0.3095282,1.2394523,0.1478720,0.2142525,1.3103014,0.1433895,0.2018069,1.5441826,0.4102304,0.7434648,1.5148824,0.2500112,0.7322946,1.3922700,0.5867071,0.9454054,1.4417097,0.5322442,0.9081466,1.2248378,0.5090890,0.7979569,1.2692146,0.5577802,0.7593291,1.5885555,0.1011629,0.9188996,1.5915145,0.1579956,0.9072990,1.5286930,0.0787233,0.6991302,1.5933325,0.0835633,0.6880681,
3,0.0333333,1.4801191,0.3133094,1.2881519,1.4793447,0.4675121,1.2026260,1.4091333,0.5278180,0.9559626,1.2579254,0.5413695,0.7888814,1.5160432,0.1628006,1.1922846,1.5643742,0.1239216,0.9344999,1.5724416,0.0761630,0.7183527,1.4939460,0.3298021,0.7590046,1.5099031,0.4208031,0.7343980,1.6110531,0.4096919,0.3995603,1.7368146,0.4090343,0.0826892,1.4674585,0.2379970,0.7340539,1.3332852,0.2275158,0.4150133,1.2372088,0.2135850,0.0832597,1.0655757,0.1986666,0.0786074,1.0988993,0.1602658,0.0668865,1.2522094,0.2211934,0.0298641,1.5840221,0.4229683,0.0245763,1.6261004,0.4558929,0.0250486,1.7772197,0.4022316,0.0440439,1.4618602,0.4683309,0.8248504,1.4101142,0.2012443,0.8150746,1.6415197,0.3603313,0.8390768,1.6219527,0.2552238,0.8357750,1.6270078,0.4760035,0.3875713,1.5905056,0.3825825,0.3872383,1.7678107,0.4454517,0.0743891,1.7253153,0.3739208,0.0705138,1.6295130,0.4294895,0.0182648,1.6895479,0.4720962,0.0215462,1.8184181,0.3910709,0.0622066,1.3237605,0.1607732,0.4194711,1.3102328,0.2653801,0.4193848,1.2397334,0.1573435,0.0707342,1.2083420,0.2410086,0.0803455,1.0946184,0.1857304,0.0803258,1.2874431,0.2097593,0.0288074,1.1371350,0.1328363,0.0672754,1.4623166,0.4502387,1.2893487,1.4728084,0.1526289,1.2521038,1.5509181,0.3021603,1.2867325,1.5070430,0.4939192,0.5969218,1.5646826,0.5040032,0.5150124,1.6189906,0.4946061,0.6207345,1.3786485,0.1633079,0.6609396,1.3625558,0.1432319,0.5655249,1.4727080,0.1409526,0.6153337,1.6683467,0.4770078,0.2900489,1.6861049,0.4803304,0.1873517,1.7438199,0.4736158,0.2175550,1.2943528,0.1494451,0.3153340,1.2388408,0.1397544,0.2211503,1.3116471,0.1355806,0.2090369,1.5436172,0.4073149,0.7381008,1.5117958,0.2459934,0.7325865,1.3910548,0.5816876,0.9467931,1.4392201,0.5232238,0.9080265,1.2229246,0.5020799,0.7923792,1.2705223,0.5552629,0.7574185,1.5857966,0.0943192,0.9224924,1.5903543,0.1500211,0.9138955,1.5340542,0.0753460,0.6997544,1.5969013,0.0811705,0.6920788,
4,0.0500000,1.4793285,0.3100049,1.2864691,1.4794209,0.4640295,1.2001513,1.4100417,0.5243761,0.9533704,1.2594095,0.5387431,0.7863359,1.5150521,0.1600865,1.1913293,1.5626768,0.1201576,0.9337295,1.5726618,0.0711882,0.7178633,1.4911852,0.3258432,0.7566925,1.5072838,0.4168715,0.7321963,1.6118816,0.4067937,0.3982821,1.7515887,0.4089737,0.0865381,1.4657982,0.2347930,0.7322000,1.3341628,0.2254899,0.4132004,1.2430778,0.2133846,0.0797063,1.0716080,0.2003263,0.0711229,1.1050744,0.1615704,0.0596499,1.2591771,0.2211292,0.0265742,1.6004993,0.4212931,0.0237907,1.6420452,0.4538209,0.0258722,1.7928673,0.4025231,0.0496668,1.4543690,0.4661845,0.8177959,1.4059721,0.1946970,0.8121248,1.6421622,0.3590362,0.8372959,1.6241676,0.2519491,0.8356290,1.6343913,0.4712993,0.3858078,1.5995244,0.3756149,0.3870150,1.7786835,0.4500041,0.0766271,1.7373490,0.3767604,0.0725535,1.6400240,0.4352675,0.0174475,1.6994831,0.4789205,0.0206806,1.8311522,0.3957125,0.0656184,1.3271533,0.1617171,0.4160253,1.3155598,0.2695349,0.4173234,1.2416757,0.1622891,0.0645410,1.2116071,0.2484000,0.0757612,1.0964744,0.1913019,0.0717933,1.2902910,0.2164417,0.0236213,1.1375948,0.1378762,0.0569611,1.4632912,0.4546079,1.2848568,1.4794403,0.1472457,1.2580211,1.5622654,0.3020667,1.2886085,1.5033436,0.4901790,0.5925749,1.5647774,0.5002718,0.5112992,1.6198724,0.4931804,0.6181873,1.3760555,0.1575807,0.6579947,1.3619694,0.1394554,0.5622542,1.4729261,0.1359132,0.6136150,1.6772710,0.4751770,0.2914130,1.6953703,0.4818670,0.1890079,1.7540347,0.4750225,0.2189953,1.2978313,0.1518824,0.3113908,1.2412482,0.1426607,0.2167403,1.3153040,0.1382864,0.2027754,1.5414498,0.4049387,0.7358123,1.5115694,0.2409978,0.7327755,1.3901088,0.5759594,0.9471726,1.4390049,0.5166146,0.9087079,1.2212501,0.4960338,0.7901655,1.2724699,0.5526021,0.7559647,1.5827008,0.0869900,0.9252669,1.5921391,0.1436788,0.9173062,1.5358578,0.0704470,0.7007944,1.5967478,0.0763418,0.6951706,
5,0.0666667,1.4785344,0.3066547,1.2854961,1.4795154,0.4604874,1.1986079,1.4115622,0.5206741,0.9512506,1.2622920,0.5362846,0.7838682,1.5138965,0.1570583,1.1911570,1.5596260,0.1162705,0.9333642,1.5696266,0.0668567,0.7177530,1.4883412,0.3213729,0.7552521,1.5043726,0.4125000,0.7309679,1.6102155,0.4040567,0.3972809,1.7648765,0.4093548,0.0913609,1.4640669,0.2308774,0.7314202,1.3353999,0.2229213,0.4121445,1.2508891,0.2129500,0.0765635,1.0795976,0.2016065,0.0639629,1.1130117,0.1626439,0.0528915,1.2681997,0.2208338,0.0237838,1.6177661,0.4204610,0.0225598,1.6585027,0.4526151,0.0265380,1.8074041,0.4031640,0.0570202,1.4510404,0.4634881,0.8140222,1.4023027,0.1907192,0.8115287,1.6395495,0.3546765,0.8361188,1.6214035,0.2473169,0.8356406,1.6329644,0.4656248,0.3876056,1.6007712,0.3686123,0.3894798,1.7875001,0.4478528,0.0843145,1.7485694,0.3733144,0.0795726,1.6537151,0.4294601,0.0184366,1.7110738,0.4749022,0.0249255,1.8415934,0.3953039,0.0763499,1.3280435,0.1615746,0.4151078,1.3178624,0.2697793,0.4166155,1.2484473,0.1626164,0.0636166,1.2205600,0.2485123,0.0745931,1.1040639,0.1894970,0.0646444,1.2992126,0.2188167,0.0262062,1.1450734,0.1380831,0.0513232,1.4633309,0.4560484,1.2814059,1.4832065,0.1463407,1.2618324,1.5665829,0.3000875,1.2887604,1.5000750,0.4843926,0.5929252,1.5615536,0.4947738,0.5120926,1.6159864,0.4894573,0.6168830,1.3731571,0.1534422,0.6559385,1.3602620,0.1367752,0.5607385,1.4707912,0.1323527,0.6135149,1.6790807,0.4706095,0.2948095,1.7012347,0.4779272,0.1940165,1.7577500,0.4723715,0.2251545,1.2999004,0.1523449,0.3098373,1.2451094,0.1427707,0.2138395,1.3196519,0.1391156,0.2033060,1.5389673,0.4002362,0.7338295,1.5089934,0.2356574,0.7326660,1.3910801,0.5706533,0.9461898,1.4404081,0.5124027,0.9085691,1.2216031,0.4938305,0.7895861,1.2757086,0.5518364,0.7545900,1.5779962,0.0813749,0.9252477,1.5926246,0.1392626,0.9178361,1.5340914,0.0680332,0.7010460,1.5946612,0.0729578,0.6969620,
6,0.0833333,1.4777513,0.3032608,1.2853471,1.4795761,0.4568902,1.1981153,1.4137567,0.5167148,0.9497142,1.2667956,0.5340428,0.7814743,1.5125629,0.1536642,1.1918353,1.5551279,0.1122375,0.9334929,1.5631046,0.0632151,0.7180749,1.4854681,0.3163927,0.7548243,1.5010929,0.4076886,0.7308490,1.6054887,0.4015287,0.3965944,1.7762192,0.4101604,0.0975066,1.4624091,0.2261657,0.7317276,1.3372311,0.2197770,0.4118307,1.2608327,0.2123223,0.0739271,1.0897608,0.2024502,0.0573124,1.1228973,0.1634421,0.0467716,1.2794590,0.2203572,0.0215771,1.6359176,0.4204848,0.0210294,1.6755130,0.4523248,0.0272171,1.8203772,0.4041489,0.0664980,1.4466925,0.4594719,0.8119105,1.3998603,0.1855846,0.8116719,1.6368799,0.3510884,0.8358075,1.6194011,0.2434278,0.8361985,1.6296627,0.4621968,0.3890514,1.5992940,0.3631775,0.3911080,1.7989009,0.4493236,0.0914367,1.7613965,0.3729123,0.0860752,1.6683981,0.4287118,0.0201443,1.7237928,0.4763553,0.0294120,1.8550502,0.3971912,0.0863395,1.3311720,0.1601048,0.4131819,1.3220719,0.2688504,0.4149708,1.2579481,0.1641812,0.0598810,1.2310785,0.2503245,0.0709364,1.1140699,0.1921544,0.0575355,1.3098207,0.2208849,0.0241636,1.1548052,0.1406104,0.0447934,1.4643059,0.4552897,1.2796276,1.4874441,0.1425798,1.2647503,1.5710264,0.2976014,1.2895913,1.4949994,0.4799651,0.5931350,1.5566561,0.4912330,0.5128042,1.6115549,0.4869292,0.6169015,1.3708010,0.1492917,0.6546955,1.3596968,0.1335056,0.5592668,1.4701896,0.1279198,0.6131851,1.6797308,0.4686898,0.2976034,1.7062696,0.4770703,0.1977514,1.7624245,0.4730029,0.2309931,1.3048708,0.1517586,0.3070539,1.2518723,0.1428780,0.2098991,1.3267129,0.1393916,0.2009196,1.5357636,0.3954448,0.7330114,1.5070057,0.2302254,0.7332097,1.3940443,0.5652094,0.9445173,1.4432995,0.5082817,0.9082766,1.2247193,0.4928536,0.7894947,1.2807299,0.5506261,0.7532753,1.5724561,0.0761904,0.9239722,1.5913526,0.1354177,0.9169300,1.5293029,0.0660540,0.7013560,1.5906885,0.0693788,0.6983510,
7,0.1000000,1.4769994,0.2998332,1.2860506,1.4795369,0.4532595,1.1986684,1.4166082,0.5125572,0.9488371,1.2729985,0.5320519,0.7791328,1.5110637,0.1499002,1.1933158,1.5493285,0.1080520,0.9341547,1.5533807,0.0601987,0.7188207,1.4826715,0.3110107,0.7554471,1.4974260,0.4025307,0.7318465,1.5973799,0.3992473,0.3962276,1.7852109,0.4112722,0.1052951,1.4610433,0.2206900,0.7329546,1.3399253,0.2161248,0.4121049,1.2728365,0.2115972,0.0718554,1.1020510,0.2028571,0.0513662,1.1346871,0.1639478,0.0414203,1.2928513,0.2198058,0.0199816,1.6548435,0.4212193,0.0195112,1.6929459,0.4528506,0.0282024,1.8313127,0.4053897,0.0783300,1.4430763,0.4544234,0.8118331,1.3979107,0.1805606,0.8125049,1.6334578,0.3463606,0.8369307,1.6164746,0.2389982,0.8376203,1.6218983,0.4590068,0.3910909,1.5938196,0.3586038,0.3925087,1.8076984,0.4515831,0.1004473,1.7722026,0.3737370,0.0938983,1.6844275,0.4291833,0.0223117,1.7365825,0.4783356,0.0353027,1.8645021,0.4000705,0.0989571,1.3340395,0.1578204,0.4130633,1.3256018,0.2666536,0.4151734,1.2713145,0.1645658,0.0590756,1.2453316,0.2506862,0.0698968,1.1275618,0.1936723,0.0523014,1.3247328,0.2216721,0.0257058,1.1687616,0.1417740,0.0408093,1.4643354,0.4531482,1.2792169,1.4885541,0.1385476,1.2667847,1.5720869,0.2935114,1.2907098,1.4892771,0.4749015,0.5953254,1.5495421,0.4872798,0.5150873,1.6048939,0.4835488,0.6183340,1.3689697,0.1452117,0.6545749,1.3593955,0.1300450,0.5591671,1.4695216,0.1234331,0.6137567,1.6765734,0.4671193,0.3007586,1.7086879,0.4765654,0.2022201,1.7629514,0.4740079,0.2384034,1.3105553,0.1503559,0.3061806,1.2607351,0.1423214,0.2078977,1.3356711,0.1385800,0.2015011,1.5324114,0.3898967,0.7335268,1.5047567,0.2247458,0.7342588,1.3982213,0.5593405,0.9425959,1.4469608,0.5034765,0.9083206,1.2302030,0.4918995,0.7890027,1.2872456,0.5482100,0.7518522,1.5662214,0.0714816,0.9226852,1.5881058,0.1321122,0.9160941,1.5214395,0.0645212,0.7026882,1.5840836,0.0658478,0.7000227,
8,0.1166667,1.4763017,0.2963890,1.2875515,1.4793428,0.4496313,1.2001490,1.4200428,0.5083064,0.9486518,1.2808545,0.5303232,0.7768098,1.5094347,0.1458165,1.1954539,1.5425893,0.1037268,0.9353260,1.5411705,0.0576509,0.7199118,1.4800984,0.3054205,0.7570562,1.4934355,0.3971966,0.7338471,1.5858617,0.3972318,0.3961640,1.7915117,0.4124870,0.1149508,1.4602166,0.2146011,0.7348098,1.3437433,0.2121291,0.4127159,1.2866212,0.2109016,0.0703596,1.1162023,0.2028862,0.0462860,1.1481571,0.1641746,0.0369103,1.3080466,0.2193152,0.0189695,1.6741331,0.4223952,0.0184292,1.7104146,0.4539671,0.0298576,1.8397394,0.4067225,0.0925239,1.4391636,0.4484851,0.8130509,1.3969445,0.1748313,0.8144563,1.6302698,0.3421806,0.8386649,1.6143301,0.2351395,0.8395697,1.6096812,0.4561077,0.3925692,1.5840371,0.3540377,0.3932603,1.8143455,0.4528589,0.1110036,1.7809634,0.3733364,0.1033092,1.6999660,0.4284916,0.0247614,1.7482924,0.4792275,0.0416291,1.8714001,0.4016881,0.1143493,1.3381450,0.1543918,0.4135026,1.3295673,0.2632624,0.4157584,1.2853510,0.1635708,0.0579315,1.2593713,0.2496140,0.0683215,1.1406996,0.1937189,0.0475200,1.3399313,0.2209649,0.0259839,1.1830128,0.1410757,0.0372528,1.4637215,0.4503613,1.2793976,1.4896768,0.1347883,1.2698418,1.5725260,0.2903793,1.2923252,1.4813132,0.4700069,0.5979061,1.5392610,0.4835821,0.5174275,1.5965428,0.4805497,0.6202678,1.3685993,0.1403638,0.6555711,1.3606243,0.1256740,0.5599740,1.4702173,0.1187292,0.6151610,1.6695334,0.4654198,0.3035783,1.7079641,0.4755152,0.2065851,1.7601156,0.4747680,0.2466449,1.3174154,0.1474710,0.3057078,1.2705990,0.1400232,0.2061665,1.3457557,0.1366096,0.2020056,1.5288607,0.3844091,0.7349761,1.5030812,0.2194199,0.7361168,1.4033512,0.5537406,0.9409851,1.4512219,0.4983683,0.9090687,1.2376361,0.4912572,0.7880134,1.2953121,0.5455167,0.7505110,1.5591922,0.0667712,0.9221572,1.5833307,0.1289492,0.9159089,1.5106984,0.0632825,0.7049443,1.5748498,0.0623898,0.7019581,
