FF_TX,FF_TY,FF_TZ,FF_Rquat0,FF_Rquat1,FF_Rquat2,FF_Rquat3,Hip_Z_R,Hip_X_R,Hip_Y_R,Knee_Z_R,Ankle_Z_R,Ankle_X_R,Hip_Z_L,Hip_X_L,Hip_Y_L,Knee_Z_L,Ankle_Z_L,Ankle_X_L
0.3369812968194399,1.019668439585533,0.08135126718869523,0.0748356802682371,-0.9970395406943969,-0.01685282613159621,0.005268538893680249,0.24191728014772249,-0.10632637393814284,-0.1931056027809748,-0.15898577442997844,-0.043699953315475194,0.23322389612794864,0.27974911152370846,0.16122168403289966,0.07252374608048956,-0.22472085123494753,-0.022746019831650442,-0.2241553084460926
0.33695612473593145,1.0198078296404884,0.08135511806899402,0.07417020765767669,-0.9970994646618535,-0.016213679268523365,0.005343638427095725,0.23965770937747963,-0.10752577072540329,-0.1917787614327118,-0.15715288908817895,-0.04447001966970569,0.23218165166460594,0.27781026460659647,0.15989027458827396,0.07235811443668898,-0.22406833161339765,-0.02391002368314586,-0.22507836868444359
0.3370065696258849,1.0196772916810908,0.08136002778186906,0.0747606059662269,-0.9970493014350684,-0.016665892436538786,0.0050784183264283925,0.24192770128059754,-0.10662787221361111,-0.19238282172045254,-0.15911449209546322,-0.042978509695775095,0.23033179224344252,0.2793067116716626,0.1609271795667572,0.07326447879489786,-0.22443379006216932,-0.023512553068116757,-0.22580373029695774
0.33700387495027906,1.0197850721895971,0.081384757502336,0.07396153681382386,-0.997118340308077,-0.016070975890395113,0.005141033683363275,0.24009847549158309,-0.10799369412867929,-0.19282011109661354,-0.15921852855704283,-0.042747584918043285,0.23098677679304816,0.27737414248952885,0.15949176392689207,0.07302002267975323,-0.22400409691901815,-0.02327677941134788,-0.22368215893943558
0.3369126339695697,1.0196848163286762,0.0813289488626863,0.07497931903146754,-0.997032672992246,-0.016618829997131462,0.005269268738747661,0.2420963808360646,-0.10672237067654754,-0.19241201060282442,-0.1590222135875643,-0.04439203455816253,0.2319903880905945,0.27976185623245364,0.16076533863903852,0.07260810738252688,-0.22441830635170942,-0.02372959089466295,-0.22793348854769752
0.33691047346189257,1.0197074934708668,0.08135097482325242,0.0750070123421491,-0.9970288268281008,-0.016734001579550628,0.0052382978553476645,0.24159040821321684,-0.10638307296313,-0.19165435471128303,-0.1578829147803923,-0.044087304178276165,0.2327892694673796,0.27975454553395757,0.16102060474562085,0.07281339318729077,-0.22440878085175678,-0.023940743623499055,-0.22505985229660033
0.3369190006106215,1.0197447843832468,0.08136265644481097,0.07428801564375258,-0.9970867298775643,-0.01647613419699656,0.005280230648477369,0.2399224471398991,-0.10693404674980639,-0.1920116579466909,-0.15767334448183096,-0.043700631644984556,0.23245053092244897,0.2781410998971745,0.16049352850478296,0.07249544499487727,-0.22437262171472042,-0.02354397266823845,-0.22538106146265197
0.3370018599685539,1.0196420474204761,0.08134989910177079,0.07475506259208715,-0.997043847494908,-0.016944672213314176,0.005303288883977567,0.24115569353230126,-0.10596864232064811,-0.19285041656613974,-0.15798895165643795,-0.043692776709012775,0.23127619233063434,0.27955699683980983,0.16152712206492656,0.07225352324818238,-0.2248411301564227,-0.023183732970910677,-0.22517060659784305
0.33688600030844723,1.0196887606200196,0.08133389651210293,0.0751917322690818,-0.9970151679137893,-0.016725061342413215,0.005218301572901712,0.242419287161339,-0.10652149979423527,-0.19241629049608175,-0.15882279839404392,-0.043363857219286435,0.23053853350276035,0.28007741186566076,0.16104549053602144,0.07291897331759734,-0.22422854328444783,-0.023785877440466802,-0.22617699139214725
0.33695759639621514,1.019652286502092,0.08135961128541254,0.07495373737583068,-0.9970339063648553,-0.01663617059798203,0.005344589794051118,0.24162001311932194,-0.10659670096619887,-0.1924246493428031,-0.15825461681690223,-0.044431433203676096,0.23072945499400155,0.27977530525113803,0.1607010115548335,0.0722596398494839,-0.22440612872587198,-0.023004599695516808,-0.22392217426488423
0.3369381679261682,1.0196618861350208,0.08136258100558333,0.07493611477910071,-0.9970358393537964,-0.016595795131887688,0.0053566155195675135,0.24164974607715825,-0.10673422155425018,-0.19235760022994514,-0.1584150591118155,-0.043195993027892086,0.2333980120703892,0.27971713047633684,0.16076228560465775,0.07285895815427533,-0.22453697222327615,-0.02431894617046637,-0.22931225617452825
0.3368532237212689,1.0197410862216476,0.08139029392931206,0.07526850024136124,-0.9970038458128619,-0.01702180293808284,0.00531437018998138,0.24211577396000908,-0.10582077732200248,-0.19115089398322502,-0.15889772651266873,-0.04207831159097643,0.23209414855443897,0.28031967959833587,0.16151351601423414,0.0722992797420096,-0.2243077103397924,-0.023401790726717372,-0.22496983801978773
0.3369896254453122,1.019686199086503,0.08139323100726911,0.07490494541410254,-0.9970343465539653,-0.01683228320135439,0.005332465325445454,0.24210777530016755,-0.10626160129715913,-0.19242525519364018,-0.15957350718195243,-0.043495205862919745,0.2262959520223525,0.27983541132009826,0.16116412008879097,0.07245408742840252,-0.22474101870883034,-0.023370397054033307,-0.2257377393325261
0.33691631571061476,1.0196659445008978,0.08137524530852051,0.07493484290474701,-0.997030081395773,-0.016922014868236034,0.005425082817649579,0.24189328585129308,-0.1062029816906873,-0.1929849096453828,-0.1594908788642478,-0.04292682624102923,0.2329539408762238,0.27985915104494846,0.16146475512653793,0.07311541723112887,-0.22487010150616554,-0.02411909261810921,-0.2288527946408399
0.3369007949362712,1.0196230601087337,0.08139159668242396,0.07477774008644067,-0.9970440576512253,-0.01678519542208052,0.005449211372962386,0.24185415169098673,-0.10645842125462204,-0.19246690498965813,-0.16004434255981675,-0.041929690425664655,0.22873854357211182,0.27957772708114514,0.16108360309087275,0.07280130617659596,-0.22495174208507868,-0.023430916825642533,-0.22816688773718913
0.3368808620202724,1.019616696427624,0.08138937596828437,0.07482878794600797,-0.9970417668802544,-0.01668065277712594,0.005488480095697251,0.24194544770802498,-0.10669985915479048,-0.19240403240562742,-0.1599578963049644,-0.04292319249005499,0.2318998638114961,0.27970737641443183,0.1607669930489588,0.07226587511054358,-0.22491178069890708,-0.022458481894319076,-0.22425346154111436
0.3368825090981136,1.0196946866800196,0.08139849112557614,0.0744884124246636,-0.9970695494076665,-0.016505698769565782,0.00559928268391901,0.24121645950153375,-0.10713056246648979,-0.19295498346278578,-0.16005593371375987,-0.04228450174455487,0.2303009254459998,0.27878916168021867,0.1604592047746486,0.07229061494618542,-0.2247712910025814,-0.0232363993571263,-0.2262284659155754
0.3366760468517419,1.0196381156018366,0.08140615259965343,0.07504795244356444,-0.997023923222718,-0.01681866480468409,0.005313555287719002,0.24225750372693425,-0.10640699441642802,-0.19146982681238728,-0.1602997808651413,-0.042088445771974306,0.2321547303759601,0.27975644962279256,0.16112631334955133,0.07270365734868223,-0.2245955747410834,-0.02277503045212971,-0.22540607038699564
0.33683917329617025,1.0196664469918306,0.08140877133307789,0.07473563929539914,-0.99705199098612,-0.01640364366273901,0.005729918350897034,0.24177137988290648,-0.10748331634561555,-0.1933789054566589,-0.16043896879675154,-0.04220411753753703,0.23170133573254523,0.27945171325409385,0.16017812927547992,0.07227964217323975,-0.22481492622147162,-0.02360705154636443,-0.22695972201432651
0.3368337245918447,1.0196176352317445,0.08140950764219597,0.0746977192875758,-0.9970520583303827,-0.016586127929596944,0.005687184952552486,0.2417312222638948,-0.10706452414413382,-0.19303365296661126,-0.16025720257424436,-0.04263281632373692,0.23264186053711805,0.2794648048193285,0.1605160081365146,0.0720393361555884,-0.22490573646387396,-0.02273962528352614,-0.22543338005002583
0.33673499702299575,1.0196412945608477,0.0814100874261233,0.07485811706848582,-0.9970405707106377,-0.016553629312622012,0.005686828865621498,0.2419079085904486,-0.10703002183521004,-0.19286557149273204,-0.16018280385558653,-0.04201605063386982,0.2303147340375661,0.27959787293723676,0.16053942390078,0.07249837943537159,-0.22487248926639203,-0.0232761630015269,-0.2268525218876442
0.3367267991637685,1.019639092065762,0.08136090891139142,0.0744948038915367,-0.9970736882120259,-0.016385563529313675,0.00510859826724789,0.24138569566130794,-0.10725398201057727,-0.19156776118436014,-0.1601387092406716,-0.042742105964166124,0.23157744064331467,0.2783633942246359,0.16026540586439567,0.07269127534281199,-0.22446558981986248,-0.022191300590907223,-0.2228342260137997
0.33670823508413555,1.019626057950204,0.08140744735377692,0.07476402206057808,-0.9970479151934947,-0.01651261196708769,0.005755819633694436,0.24173923070427505,-0.10712031791659556,-0.1929087662422695,-0.16009635343901835,-0.04193377817536945,0.2305049216099423,0.2794769814671293,0.16033852535334295,0.07194910468682175,-0.22502723721506745,-0.022704761453343218,-0.22429697515106792
0.3367643489425573,1.0196035262276104,0.08144207627486284,0.07475385191802766,-0.9970495162405121,-0.01649942069020861,0.005647380354286398,0.2419752479059155,-0.10733888608416704,-0.19366127120820165,-0.1605524082708021,-0.042455873571986776,0.23395166747908686,0.27958585701592126,0.16028288552679507,0.07213714689951997,-0.22512448457554077,-0.022330199203451362,-0.22359972264416922
0.33676566778837624,1.0195993289480296,0.08141827059789625,0.07468763520780379,-0.997052629354919,-0.016556687701238467,0.005804096473374619,0.24170171983159516,-0.10726929038849042,-0.19306670000581594,-0.16028975118531957,-0.04297007957925034,0.23677502989332727,0.27954831186080503,0.1604512597744806,0.07197442568830541,-0.22537332968156926,-0.022791928464291858,-0.22754706395718105
0.33669274765013546,1.0195882074657676,0.08141419124212315,0.0747385707236053,-0.9970512974872875,-0.01643500119764996,0.005722496023792863,0.24172081668007053,-0.10749437301377676,-0.19307880677206657,-0.16026614363351377,-0.042562124762636544,0.23503311781829844,0.27941263748238143,0.1602343109087174,0.0723826214877476,-0.22507303252627434,-0.022821141360099485,-0.22593049303811588
0.33668940749547144,1.0195977330260373,0.08142813574088366,0.07472818525660348,-0.9970514858469024,-0.016442502011708632,0.005803191047495351,0.24166951372491974,-0.10745133770180741,-0.1932388030466921,-0.16009800015604392,-0.0423830894216228,0.23160882630804544,0.2794238290966747,0.1601261479533179,0.07187109243759812,-0.2249927071009162,-0.022460191348561538,-0.2245029770608743
0.3367412572409702,1.019659679491676,0.08144754663712402,0.07414897589598302,-0.9970982492651231,-0.016222063741931355,0.005818533660273702,0.2404933790741005,-0.1079861163013958,-0.1927389327178403,-0.1602266969839899,-0.04298043584659896,0.2360521952809882,0.2781617636654876,0.15974720486932872,0.0724563527598572,-0.22498135932253502,-0.023043502212438807,-0.22621658364461603
0.33676195631097317,1.01960892325737,0.08143954920853494,0.0744166924563723,-0.9970729193089785,-0.016499916105675805,0.0059583750327282265,0.24108420011535672,-0.10734409719431329,-0.19370938734039217,-0.16026303650116158,-0.042401135060101736,0.23142168060333293,0.27902013097109646,0.16032421033069752,0.07210760622709894,-0.22525045741955987,-0.022877424159185502,-0.2259841974496123
0.33665661914789935,1.0195641730578195,0.08136845234608817,0.0750496878503284,-0.997026464814227,-0.01660092901856773,0.005493811912840981,0.2424332068187816,-0.10695441434871912,-0.19235189733056876,-0.16013091617568448,-0.042666161985795766,0.23272451259167065,0.28004714532812186,0.16075576662388094,0.07300323372735168,-0.2252270405392671,-0.023235606138640216,-0.22860829473612537
0.3368377491310034,1.0196234892261793,0.08145396762545432,0.07449556105681593,-0.9970662656108966,-0.016617115905176585,0.005757154033446893,0.2414174826887323,-0.107149877529513,-0.1922487165010123,-0.1606715967907279,-0.04221393564672933,0.23408275673951182,0.2791901526925332,0.16057983470018733,0.07217914071957374,-0.22525764775548776,-0.022906856797043365,-0.2260567542000087
0.33670933240329187,1.0196089022515995,0.08144147213151043,0.07474202858461333,-0.9970506604261128,-0.01642167773517321,0.005825650802377405,0.24172633186285675,-0.10758049704742176,-0.19321753262175878,-0.16023319877235734,-0.04263606765630211,0.234495419330554,0.2793859580358674,0.16014809290858936,0.07247991809848153,-0.224830285672551,-0.023160501890913853,-0.22628015066145288
0.33686256575170326,1.019604329785198,0.08145880544075161,0.07452663733073929,-0.9970638337790971,-0.016611876358043887,0.005791136483144652,0.24150103219689203,-0.10718586739538513,-0.19180567718017344,-0.16067980123473607,-0.04241821162516678,0.23501068564991956,0.2793103448398698,0.1605718291701364,0.0723541325340708,-0.22526307265614803,-0.02292147100922806,-0.22593517294781548
0.336806522336838,1.0196218921102778,0.0814464320565187,0.07460694662760146,-0.9970558459007273,-0.01669700978139224,0.0058867252739884645,0.241540291700587,-0.10696434561833025,-0.1924963986820474,-0.16064537330299045,-0.041510178258598804,0.23239299081804216,0.27945169135186276,0.16073354318822378,0.07221998250510114,-0.22515888946045523,-0.02317867588186871,-0.22635391351443682
0.33688694761303406,1.019623539421189,0.08147048899896343,0.07445973690679866,-0.9970703712411599,-0.016519504407823377,0.005790366733250784,0.24144421053144957,-0.10741867000705363,-0.19207621803977595,-0.16089416831613138,-0.042154874352170156,0.23463491660078545,0.2792624698989047,0.16034243737181328,0.07242704704056112,-0.22537182950108356,-0.022682346648122385,-0.22556793520163848
0.33679787745162576,1.019610866542708,0.08144018722468258,0.07465249025354453,-0.9970573819164005,-0.016405238179419003,0.005869499572727793,0.24162075299334176,-0.10762587388657954,-0.19308840847829756,-0.16020902674416126,-0.042998550092406086,0.2368085238347089,0.2795511089449747,0.16017021740127274,0.0727230386967716,-0.22546617054410928,-0.023556700560355304,-0.22844179391878605
0.336854089839917,1.0196171896591593,0.08146268529608865,0.07468588461608876,-0.9970580373915915,-0.016238829817711905,0.005795611968669289,0.24190033400480998,-0.10802130417958551,-0.19272656540837807,-0.16040309007324827,-0.04290972641502914,0.2368650259122864,0.27954388510386907,0.15965096730130443,0.07198978276748823,-0.22500890226030223,-0.022804870893768255,-0.22501474952539258
0.3368245322069447,1.019603526759041,0.08144878917101285,0.07463026900430508,-0.9970605990377548,-0.016321575566299536,0.005838746941960688,0.2416781376916569,-0.10776907378743716,-0.19264213019496465,-0.1603815230703088,-0.042161934217092675,0.23436870330461612,0.27949087697113817,0.1598543530468344,0.07210234615276309,-0.22524877704011548,-0.022460927685397578,-0.22483281573124064
0.3368653339583381,1.0196088144209676,0.08144963776931177,0.07454731969304303,-0.9970644451799917,-0.016483395655285536,0.005786791180759619,0.24154568443644914,-0.10745074910681766,-0.19295667274048195,-0.16031386593682442,-0.04307688318408917,0.23627295710287682,0.27935579464222904,0.16029059295574183,0.07238720728090463,-0.2254314190464451,-0.023192699808669025,-0.22581126192211987
0.33687325637911214,1.0196708453301673,0.08146149618479374,0.07422595365340233,-0.9970939598348685,-0.01611517502469104,0.005868918042369969,0.24074590628997034,-0.1082652180651369,-0.19267700359949727,-0.16016015542811768,-0.04295776463364913,0.23675645925109282,0.27864754763541555,0.1593706010861638,0.07207715566240651,-0.22521596875186387,-0.022587456165682678,-0.22477763420070082
0.33688955801587966,1.01961201124693,0.08144645561622597,0.0745314872405609,-0.9970685287013593,-0.016307739487647716,0.005784817699774176,0.24151476477863115,-0.10780051181987425,-0.19330010314545534,-0.16016265145675276,-0.04315288637336628,0.23491207113602441,0.27935157974133906,0.15991727498219968,0.07253927651289531,-0.22532367607614545,-0.02296494322053263,-0.22569385284803184
0.3369134175423855,1.0196345597465961,0.08145350583463845,0.07462830997451175,-0.9970634162919557,-0.01616934613114145,0.005806159509849062,0.24179492182577575,-0.10815690295799518,-0.19298585018965395,-0.1601361733491011,-0.043339621041206304,0.2373322150198182,0.2794231041328319,0.1595675826496401,0.07236742797533205,-0.22499091562617737,-0.023329154626430735,-0.2258285830455019
